,Post Code,City,Region,Area,Population,Density
2275,6597,Cugnasco,Ticino,0.912,536,587.719298245614
2276,6598,Tenero-Contra,Ticino,2.636,2939,1114.9468892261002
2277,6599,Robasacco,Ticino,2.853,163,57.13284262180161
2278,6600,Locarno,Ticino,8.4,17207,2048.4523809523807
2279,6601,Locarno,Ticino,,,
2280,6602,Muralto,Ticino,,,
2281,6604,Locarno,Ticino,,,
2282,6605,Locarno,Ticino,4.061,711,175.08002954937209
2283,6611,Gresso,Ticino,23.4,125,5.341880341880342
2284,6612,Ascona,Ticino,12.6,5461,433.41269841269843
2285,6613,,Ticino,3.208,120,37.40648379052369
2286,6614,Brissago,Ticino,24.6,1613,65.5691056910569
2287,6616,Losone,Ticino,8.7,6273,721.0344827586207
2288,6618,Losone,Ticino,0.765,440,575.1633986928105
2289,6622,,Ticino,4.718,418,88.59686307757525
2290,6631,Corippo,Ticino,8.0,7,0.875
2291,6632,Vogorno,Ticino,23.7,286,12.067510548523208
2292,6633,Lavertezzo,Ticino,57.2,98,1.7132867132867131
2293,6634,Brione (Verzasca),Ticino,48.7,162,3.326488706365503
2294,6635,Gerra (Verzasca),Ticino,17.6,75,4.261363636363636
2295,6636,Frasco,Ticino,25.7,90,3.501945525291829
2296,6637,Sonogno,Ticino,37.5,86,2.2933333333333334
2297,6644,Orselina,Ticino,1.701,683,401.5285126396237
2298,6645,Brione sopra Minusio,Ticino,4.309,712,165.23555349268972
2299,6646,Tenero-Contra,Ticino,2.113,427,202.08234737340274
2300,6647,Mergoscia,Ticino,12.0,198,16.5
2301,6648,Minusio,Ticino,9.1,7035,773.0769230769231
2302,6652,Tegna,Ticino,2.48,860,346.7741935483871
2303,6653,Verscio,Ticino,3.743,1123,300.02671653753674
2304,6654,,Ticino,5.5,758,137.8181818181818
2305,6655,,Ticino,23.5,554,23.574468085106382
2306,6656,Golino,Ticino,0.586,334,569.9658703071673
2307,6657,Palagnedra,Ticino,8.2,78,9.51219512195122
2308,6658,Borgnone,Ticino,10.3,44,4.271844660194175
2309,6659,,Ticino,9.1,93,10.21978021978022
2310,6661,Berzona,Ticino,17.7,330,18.64406779661017
2311,6662,Russo Switzerland,Ticino,5.2,68,13.076923076923077
2312,6663,Comologno,Ticino,17.7,92,5.19774011299435
2313,6664,Comologno,Ticino,43.0,59,1.372093023255814
2314,6670,Avegno Switzerland,Ticino,8.2,588,71.70731707317074
2315,6672,Gordevio,Ticino,19.3,971,50.310880829015545
2316,6673,Maggia (municipality),Ticino,22.8,875,38.37719298245614
2317,6674,Someo,Ticino,32.4,239,7.3765432098765435
2318,6675,Cevio,Ticino,14.8,456,30.81081081081081
2319,6676,Bignasco,Ticino,32.5,263,8.092307692307692
2320,6677,Aurigeno,Ticino,19.0,934,49.1578947368421
2321,6678,Giumaglio,Ticino,36.8,568,15.434782608695654
2322,6682,,Ticino,6.6,42,6.363636363636364
2323,6683,Cerentino,Ticino,28.3,56,1.978798586572438
2324,6684,Campo Vallemaggia,Ticino,35.0,29,0.8285714285714286
2325,6685,Bosco/Gurin,Ticino,22.1,53,2.3981900452488687
2326,6690,,Ticino,104.4,391,3.7452107279693485
2327,6692,Menzonio,Ticino,21.4,140,6.542056074766355
2328,6693,Broglio Switzerland,Ticino,13.3,79,5.93984962406015
2329,6694,,Ticino,37.7,101,2.679045092838196
2330,6695,Peccia,Ticino,47.9,122,2.546972860125261
2331,6696,Fusio,Ticino,67.3,47,0.6983655274888559
2332,6702,Claro Switzerland,Ticino,21.4,3120,145.7943925233645
2333,6703,Osogna,Ticino,19.0,1207,63.526315789473685
2334,6705,Cresciano,Ticino,17.2,743,43.197674418604656
2335,6707,Iragna,Ticino,18.4,550,29.89130434782609
2336,6710,Biasca,Ticino,23.0,6110,265.6521739130435
2337,6713,Malvaglia,Ticino,116.6,1341,11.500857632933105
2338,6714,,Ticino,10.1,395,39.10891089108911
2339,6715,Dongio,Ticino,12.4,277,22.338709677419356
2340,6716,Leontica,Ticino,14.4,348,24.166666666666664
2341,6717,Torre Switzerland,Ticino,11.9,457,38.403361344537814
2342,6718,Campo Blenio,Ticino,72.4,852,11.767955801104971
2343,6719,Aquila Switzerland,Ticino,61.5,287,4.666666666666667
2344,6720,Campo Blenio,Ticino,56.6,149,2.6325088339222615
2345,6721,Ludiano,Ticino,6.9,481,69.71014492753623
2346,6722,Corzoneso,Ticino,11.1,502,45.22522522522522
2347,6723,Marolta,Ticino,13.2,286,21.666666666666668
2348,6724,Ponto Valentino,Ticino,9.8,254,25.918367346938773
2349,6742,,Ticino,5.9,844,143.0508474576271
2350,6743,Bodio,Ticino,6.5,890,136.92307692307693
2351,6744,Personico,Ticino,39.1,308,7.877237851662404
2352,6745,Giornico,Ticino,20.0,790,39.5
2353,6746,Faido,Ticino,4.205,348,82.75862068965517
2354,6747,Chironico,Ticino,56.9,230,4.042179261862917
2355,6748,Anzonico,Ticino,10.6,72,6.7924528301886795
2356,6749,,Ticino,13.0,147,11.307692307692308
2357,6760,Faido,Ticino,25.6,1441,56.2890625
2358,6763,Faido,Ticino,18.6,355,19.086021505376344
2359,6764,Chiggiogna,Ticino,3.313,189,57.04799275581044
2360,6772,Prato (Leventina),Ticino,9.8,247,25.20408163265306
2361,6773,Prato (Leventina),Ticino,6.9,134,19.42028985507246
2362,6774,Dalpe,Ticino,14.7,177,12.040816326530614
2363,6775,Ambrì,Ticino,9.7,268,27.628865979381445
2364,6776,Piotta Switzerland,Ticino,52.8,355,6.723484848484849
2365,6777,Quinto Ticino,Ticino,12.3,328,26.666666666666664
2366,6780,Airolo,Ticino,94.4,1432,15.169491525423728
2367,6781,Bedretto,Ticino,75.4,94,1.246684350132626
2368,6802,Rivera Switzerland,Ticino,13.4,2178,162.53731343283582
2369,6803,Camignolo,Ticino,4.498,886,196.9764339706536
2370,6804,Bironico,Ticino,4.137,627,151.5591007976795
2371,6805,Mezzovico-Vira,Ticino,10.2,1382,135.49019607843138
2372,6806,Sigirino,Ticino,8.8,640,72.72727272727272
2373,6807,,Ticino,1.329,2082,1566.5914221218961
2374,6808,,Ticino,3.871,999,258.07284939292174
2375,6809,Medeglia,Ticino,6.3,357,56.66666666666667
2376,6810,Isone,Ticino,15.7,388,24.713375796178344
2377,6814,Lamone,Ticino,2.633,3237,1229.3961260919104
2378,6815,Melide Switzerland,Ticino,1.658,1796,1083.232810615199
2379,6816,Bissone,Ticino,2.018,945,468.28543111992076
2380,6817,Maroggia,Ticino,1.535,723,471.0097719869707
2381,6818,Melano,Ticino,5.4,1474,272.96296296296293
2382,6821,Rovio Ticino,Ticino,5.5,795,144.54545454545453
2383,6822,Arogno,Ticino,8.3,916,110.36144578313252
2384,6823,Arogno,Ticino,7.3,62,8.493150684931507
2385,6825,Capolago,Ticino,2.076,830,399.8073217726397
2386,6826,Riva San Vitale,Ticino,7.7,2663,345.84415584415586
2387,6827,Brusino Arsizio,Ticino,2.528,458,181.17088607594937
2388,6828,Balerna,Ticino,2.557,3293,1287.8373093468908
2389,6830,Chiasso,Ticino,1.883,6569,3488.58204992034
2390,6832,Seseglio,Ticino,3.436,851,247.67171129220023
2391,6833,Vacallo,Ticino,1.591,3346,2103.0798240100567
2392,6834,Morbio Inferiore,Ticino,2.289,4371,1909.56749672346
2393,6835,Morbio Superiore,Ticino,2.762,697,252.35336712527155
2394,6836,Morbio Inferiore,Ticino,,,
2395,6837,Bruzella,Ticino,6.4,487,76.09375
2396,6838,Muggio,Ticino,14.6,394,26.986301369863014
2397,6839,Sagno,Ticino,1.681,336,199.8810232004759
2398,6850,Mendrisio,Ticino,4.475,6567,1467.4860335195533
2399,6852,Genestrerio,Ticino,1.547,1068,690.3684550743375
2400,6853,,Ticino,2.025,1788,882.962962962963
2401,6854,Stabio,Ticino,0.931,1708,1834.5864661654134
2402,6855,Stabio,Ticino,5.2,2752,529.2307692307692
2403,6862,Mendrisio,Ticino,2.097,1581,753.934191702432
2404,6863,Mendrisio,Ticino,0.885,583,658.7570621468926
2405,6864,Arzo,Ticino,2.821,1259,446.29563984402694
2406,6865,Mendrisio,Ticino,1.565,462,295.2076677316294
2407,6866,,Ticino,7.5,296,39.46666666666667
2408,6867,Brusino Arsizio,Ticino,1.517,,
2409,6872,Mendrisio,Ticino,7.4,494,66.75675675675676
2410,6873,Castel San Pietro,Ticino,0.761,399,524.3101182654402
2411,6874,Castel San Pietro,Ticino,7.3,1581,216.57534246575344
2412,6875,Castel San Pietro,Ticino,3.846,222,57.72230889235569
2413,6877,,Ticino,2.459,2853,1160.2277348515656
2414,6883,Novazzano,Ticino,5.2,2346,451.15384615384613
2415,6900,,Ticino,7.8,36287,4652.179487179487
2416,6901,Lugano,Ticino,,,
2417,6902,Lugano,Ticino,,,
2418,6903,Lugano,Ticino,,,
2419,6904,Lugano,Ticino,,,
2420,6905,Lugano,Ticino,,,
2421,6906,Lugano,Ticino,,,
2422,6907,Lugano,Ticino,,,
2423,6908,Massagno,Ticino,,,
2424,6910,Lugano,Ticino,,,
2425,6912,Pazzallo,Ticino,3.011,1515,503.155097974095
2426,6913,Lugano,Ticino,1.056,585,553.9772727272727
2427,6914,Carona Ticino,Ticino,4.268,837,196.11059044048736
2428,6915,Lugano,Ticino,0.557,769,1380.6104129263913
2429,6916,Grancia,Ticino,0.611,473,774.1407528641571
2430,6917,,Ticino,1.004,522,519.9203187250996
2431,6918,,Ticino,2.66,1580,593.984962406015
2432,6919,,Ticino,0.896,113,126.11607142857143
2433,6921,Morcote,Ticino,2.276,415,182.33743409490336
2434,6922,Morcote,Ticino,4.351,714,164.10020684900024
2435,6924,Sorengo,Ticino,0.845,2070,2449.7041420118344
2436,6925,,Ticino,1.166,1519,1302.7444253859348
2437,6926,Montagnola,Ticino,4.175,2544,609.3413173652694
2438,6927,Agra Switzerland,Ticino,1.308,640,489.2966360856269
2439,6928,Manno,Ticino,2.378,1328,558.4524810765349
2440,6929,Gravesano,Ticino,0.713,1367,1917.2510518934082
2441,6930,Bedano,Ticino,1.864,1495,802.038626609442
2442,6932,Breganzona,Ticino,2.274,5143,2261.6534740545294
2443,6933,,Ticino,1.719,814,473.5311227457824
2444,6934,Bioggio,Ticino,2.705,1753,648.0591497227357
2445,6935,Bioggio,Ticino,1.518,487,320.8168642951252
2446,6936,Cademario,Ticino,4.145,771,186.00723763570568
2447,6937,Breno Ticino,Ticino,5.5,315,57.27272727272727
2448,6938,Vezio,Ticino,6.2,320,51.61290322580645
2449,6939,Arosio Switzerland,Ticino,10.1,750,74.25742574257426
2450,6942,,Ticino,0.746,2228,2986.5951742627344
2451,6943,Vezia,Ticino,1.384,1917,1385.1156069364163
2452,6944,Cureggia,Ticino,1.058,1489,1407.3724007561436
2453,6945,Origlio,Ticino,2.069,1513,731.2711454809087
2454,6946,,Ticino,1.799,1921,1067.8154530294607
2455,6947,Vaglio,Ticino,1.428,617,432.07282913165267
2456,6948,,Ticino,1.574,1574,1000.0
2457,6949,Comano Ticino,Ticino,2.056,2153,1047.1789883268482
2458,6950,Tesserete,Ticino,0.839,1655,1972.5864123957092
2459,6951,Lugano,Ticino,14.0,538,38.42857142857143
2460,6952,Canobbio,Ticino,1.29,2330,1806.2015503875969
2461,6953,Lugano,Ticino,1.571,1104,702.7371101209421
2462,6954,,Ticino,4.425,949,214.4632768361582
2463,6955,,Ticino,0.646,758,1173.3746130030959
2464,6956,Lopagno,Ticino,1.365,330,241.75824175824175
2465,6957,Roveredo Ticino,Ticino,0.903,176,194.90586932447397
2466,6958,,Ticino,8.0,576,72.0
2467,6959,Cimadera,Ticino,9.5,473,49.78947368421053
2468,6960,,Ticino,21.6,573,26.527777777777775
2469,6962,Viganello,Ticino,1.177,6564,5576.890399320306
2470,6963,Pregassona,Ticino,2.942,9210,3130.5234534330384
2471,6964,Davesco,Ticino,2.461,1545,627.7935798455912
2472,6965,Cadro,Ticino,4.546,2522,554.7734271887373
2473,6966,Villa Luganese,Ticino,2.171,567,261.1699677567941
2474,6967,,Ticino,0.942,937,994.692144373673
2475,6968,Sonvico,Ticino,10.2,1073,105.19607843137256
2476,6974,Brè-Aldesago,Ticino,,452,
2477,6976,Castagnola,Ticino,2.849,1060,372.06037206037206
2478,6977,Lugano,Ticino,0.558,895,1603.9426523297489
2479,6978,Gandria,Ticino,3.951,218,55.17590483421918
2480,6979,Brè,Ticino,3.945,349,88.46641318124209
2481,6980,,Ticino,0.976,388,397.5409836065574
2482,6981,Biogno,Ticino,4.156,665,160.00962463907604
2483,6982,Agno Ticino,Ticino,2.339,4060,1735.7845233005557
2484,6983,Magliaso,Ticino,1.662,1674,1007.2202166064983
2485,6984,Pura Switzerland,Ticino,3.062,1364,445.4604833442195
2486,6986,Miglieglia,Ticino,11.5,1700,147.82608695652175
2487,6987,Caslano,Ticino,4.489,4329,964.3573178881711
2488,6988,Ponte Tresa,Ticino,0.625,735,1176.0
2489,6989,Coglio,Ticino,1.835,355,193.46049046321525
2490,6990,Agno Ticino,Ticino,0.776,403,519.3298969072165
2491,6991,Neggio,Ticino,0.847,300,354.1912632821724
2492,6992,,Ticino,2.612,1052,402.75650842266464
2493,6993,Iseo Switzerland,Ticino,1.115,90,80.71748878923766
2494,6994,Aranno,Ticino,2.538,361,142.2379826635146
2495,6995,Coglio,Ticino,1.346,104,77.26597325408618
2496,6996,,Ticino,1.035,,
2497,6997,Sessa Ticino,Ticino,3.467,646,186.32823766945486
2498,6998,,Ticino,1.133,847,747.5728155339806
2499,6999,Astano,Ticino,3.779,299,79.12146070388992
2500,6534,San Vittore Switzerland,Graubünden,19.4,875,45.10309278350516
2501,6535,Roveredo,Graubünden,39.7,2625,66.12090680100755
2502,6537,,Graubünden,14.7,1186,80.68027210884354
2503,6538,Verdabbio,Graubünden,4.49,166,36.97104677060133
2504,6540,,Graubünden,3.568,235,65.86322869955157
2505,6541,,Graubünden,9.3,121,13.010752688172042
2506,6542,,Graubünden,11.3,83,7.345132743362831
2507,6543,,Graubünden,16.5,78,4.7272727272727275
2508,6544,Braggio,Graubünden,7.3,65,8.904109589041097
2509,6545,,Graubünden,2.984,45,15.080428954423592
2510,6546,,Graubünden,20.9,29,1.3875598086124403
2511,6547,,Graubünden,10.1,,
2512,6548,,Graubünden,39.0,158,4.051282051282051
2513,6549,,Graubünden,1.947,,
2514,6556,,Graubünden,9.3,172,18.494623655913976
2515,6557,,Graubünden,23.5,680,28.93617021276596
2516,6558,Lostallo,Graubünden,52.2,856,16.39846743295019
2517,6562,,Graubünden,45.1,332,7.361419068736142
2518,6563,,Graubünden,54.9,1075,19.581056466302368
2519,6565,San Bernardino Switzerland,Graubünden,109.8,290,2.6411657559198543
2520,7000,Chur,Graubünden,28.1,36562,1301.1387900355871
2521,7001,Chur,Graubünden,,,
2522,7002,Chur,Graubünden,,,
2523,7003,Chur,Graubünden,,,
2524,7004,Chur,Graubünden,,,
2525,7006,Chur,Graubünden,,,
2526,7007,Chur,Graubünden,,,
2527,7012,,Graubünden,13.5,2781,206.0
2528,7013,,Graubünden,23.8,8199,344.4957983193277
2529,7014,Flims,Graubünden,41.7,888,21.294964028776977
2530,7015,,Graubünden,18.7,1209,64.6524064171123
2531,7016,,Graubünden,5.4,594,109.99999999999999
2532,7017,Flims,Graubünden,42.9,1673,38.997668997668995
2533,7018,,Graubünden,4.17,1093,262.1103117505995
2534,7019,,Graubünden,3.371,151,44.79382972411747
2535,7023,,Graubünden,18.6,1112,59.784946236559136
2536,7026,,Graubünden,7.6,524,68.94736842105263
2537,7027,Castiel Switzerland,Graubünden,14.1,237,16.80851063829787
2538,7028,St. Peter Switzerland,Graubünden,11.8,232,19.66101694915254
2539,7029,,Graubünden,17.9,180,10.05586592178771
2540,7031,Laax,Graubünden,6.5,1795,276.15384615384613
2541,7032,Laax,Graubünden,25.1,206,8.207171314741036
2542,7050,,Graubünden,42.5,2011,47.31764705882353
2543,7056,,Graubünden,13.5,116,8.592592592592593
2544,7057,,Graubünden,52.8,228,4.318181818181818
2545,7058,Litzirüti,Graubünden,0.69,57,82.60869565217392
2546,7062,,Graubünden,3.548,184,51.86020293122886
2547,7063,Praden,Graubünden,6.1,104,17.049180327868854
2548,7064,Tschiertschen,Graubünden,21.6,199,9.212962962962962
2549,7074,Malix,Graubünden,11.7,733,62.649572649572654
2550,7075,,Graubünden,20.4,915,44.852941176470594
2551,7076,Parpan,Graubünden,11.8,220,18.64406779661017
2552,7077,Vaz/Obervaz,Graubünden,6.2,620,100.0
2553,7078,Lenzerheide,Graubünden,27.0,1502,55.629629629629626
2554,7082,,Graubünden,8.8,613,69.6590909090909
2555,7083,,Graubünden,21.7,531,24.47004608294931
2556,7084,Brienz,Graubünden,13.4,138,10.298507462686567
2557,7104,,Graubünden,17.7,271,15.310734463276837
2558,7106,Tenna Switzerland,Graubünden,7.6,101,13.289473684210527
2559,7107,Safien,Graubünden,31.4,140,4.45859872611465
2560,7109,,Graubünden,68.8,107,1.555232558139535
2561,7110,,Graubünden,1.639,15,9.151921903599757
2562,7111,,Graubünden,10.7,82,7.663551401869159
2563,7112,,Graubünden,18.0,71,3.9444444444444446
2564,7113,Camuns,Graubünden,11.1,35,3.1531531531531534
2565,7114,,Graubünden,0.796,55,69.09547738693468
2566,7115,Surcasti,Graubünden,5.9,69,11.694915254237287
2567,7116,,Graubünden,27.6,77,2.789855072463768
2568,7122,,Graubünden,23.0,326,14.173913043478262
2569,7126,,Graubünden,7.4,431,58.24324324324324
2570,7127,,Graubünden,4.531,222,48.995806665195325
2571,7128,,Graubünden,15.9,56,3.5220125786163523
2572,7130,Schnaus,Graubünden,5.7,2940,515.7894736842105
2573,7132,,Graubünden,152.8,923,6.040575916230366
2574,7133,,Graubünden,,,
2575,7134,,Graubünden,61.7,781,12.658022690437601
2576,7135,Obersaxen,Graubünden,,,
2577,7136,,Graubünden,,,
2578,7137,Flond,Graubünden,2.228,219,98.29443447037701
2579,7138,Surcuolm,Graubünden,7.6,138,18.157894736842106
2580,7141,,Graubünden,6.6,161,24.393939393939394
2581,7142,,Graubünden,4.516,217,48.05137289636847
2582,7143,Morissen,Graubünden,5.6,224,40.0
2583,7144,,Graubünden,7.4,518,70.0
2584,7145,,Graubünden,2.264,123,54.32862190812721
2585,7146,,Graubünden,4.56,85,18.640350877192983
2586,7147,,Graubünden,7.9,152,19.240506329113924
2587,7148,,Graubünden,37.8,316,8.35978835978836
2588,7149,Vrin,Graubünden,71.1,175,2.461322081575246
2589,7151,Schluein,Graubünden,4.662,597,128.05662805662806
2590,7152,,Graubünden,6.7,755,112.6865671641791
2591,7153,,Graubünden,22.5,637,28.31111111111111
2592,7154,Ruschein,Graubünden,16.5,334,20.242424242424242
2593,7155,,Graubünden,5.1,103,20.196078431372552
2594,7156,,Graubünden,29.9,420,14.046822742474918
2595,7157,Siat,Graubünden,13.5,149,11.037037037037036
2596,7158,,Graubünden,32.4,298,9.197530864197532
2597,7159,,Graubünden,13.6,204,15.0
2598,7162,Tavanasa,Graubünden,2.965,107,36.08768971332209
2599,7163,,Graubünden,1.283,295,229.92985190958692
2600,7164,,Graubünden,3.858,139,36.029030585795745
2601,7165,,Graubünden,41.1,676,16.447688564476884
2602,7166,,Graubünden,22.7,974,42.907488986784145
2603,7167,,Graubünden,20.1,96,4.776119402985074
2604,7168,Schlans,Graubünden,8.8,76,8.636363636363635
2605,7172,Rabius,Graubünden,10.5,418,39.80952380952381
2606,7173,Surrein,Graubünden,53.0,207,3.9056603773584904
2607,7174,,Graubünden,2.877,21,7.299270072992702
2608,7175,,Graubünden,26.0,284,10.923076923076923
2609,7176,,Graubünden,9.8,152,15.510204081632653
2610,7180,Disentis,Graubünden,71.9,1714,23.83866481223922
2611,7182,,Graubünden,7.5,15,2.0
2612,7183,,Graubünden,1.42,45,31.690140845070424
2613,7184,Medel (Lucmagn),Graubünden,15.8,258,16.32911392405063
2614,7185,,Graubünden,120.1,74,0.6161532056619484
2615,7186,,Graubünden,10.0,241,24.1
2616,7187,Tujetsch,Graubünden,1.133,193,170.3442188879082
2617,7188,Tujetsch,Graubünden,71.2,743,10.435393258426966
2618,7189,,Graubünden,61.8,244,3.9482200647249193
2619,7201,,Graubünden,,,
2620,7202,Says,Graubünden,24.3,183,7.530864197530864
2621,7203,,Graubünden,18.7,3208,171.55080213903744
2622,7204,,Graubünden,27.5,2602,94.61818181818182
2623,7205,,Graubünden,11.4,3545,310.96491228070175
2624,7206,Igis,Graubünden,2.62,3687,1407.2519083969464
2625,7208,Malans Switzerland,Graubünden,11.5,2506,217.91304347826087
2626,7212,Seewis im Prättigau,Graubünden,49.7,1425,28.67203219315895
2627,7213,Valzeina,Graubünden,9.1,118,12.967032967032967
2628,7214,,Graubünden,12.3,1594,129.59349593495935
2629,7215,Fanas,Graubünden,21.9,442,20.182648401826484
2630,7220,Schiers,Graubünden,9.9,2388,241.2121212121212
2631,7222,,Graubünden,1.931,204,105.64474365613671
2632,7223,,Graubünden,2.811,194,69.01458555674138
2633,7224,,Graubünden,1.6,102,63.75
2634,7226,,Graubünden,16.1,195,12.111801242236023
2635,7228,,Graubünden,38.7,167,4.315245478036175
2636,7231,,Graubünden,4.958,445,89.75393303751513
2637,7232,,Graubünden,33.4,205,6.137724550898204
2638,7233,,Graubünden,20.9,703,33.63636363636364
2639,7235,,Graubünden,25.4,613,24.133858267716537
2640,7240,,Graubünden,8.8,1003,113.97727272727272
2641,7241,,Graubünden,18.4,241,13.097826086956523
2642,7242,,Graubünden,1.244,186,149.5176848874598
2643,7243,,Graubünden,16.0,594,37.125
2644,7244,,Graubünden,2.499,28,11.204481792717086
2645,7245,St. Antönien Ascharina,Graubünden,11.1,106,9.54954954954955
2646,7246,,Graubünden,42.6,215,5.046948356807512
2647,7247,Saas im Prättigau,Graubünden,26.8,750,27.98507462686567
2648,7249,,Graubünden,9.3,457,49.13978494623655
2649,7250,Klosters Platz,Graubünden,163.8,2592,15.824175824175823
2650,7252,Klosters-Serneus,Graubünden,20.0,622,31.1
2651,7260,,Graubünden,105.3,2670,25.356125356125357
2652,7265,Wolfgang Pass,Graubünden,15.1,635,42.05298013245033
2653,7270,Davos,Graubünden,22.8,5933,260.219298245614
2654,7272,Sertig,Graubünden,45.6,234,5.131578947368421
2655,7276,Davos,Graubünden,19.1,333,17.43455497382199
2656,7277,,Graubünden,27.0,401,14.851851851851851
2657,7278,,Graubünden,24.8,166,6.693548387096774
2658,7302,,Graubünden,8.7,4876,560.4597701149426
2659,7303,Mastrils,Graubünden,7.7,599,77.79220779220779
2660,7304,,Graubünden,33.9,3134,92.44837758112095
2661,7306,Fläsch,Graubünden,18.5,850,45.945945945945944
2662,7307,,Graubünden,10.4,938,90.1923076923077
2663,7402,,Graubünden,17.5,3500,200.0
2664,7403,,Graubünden,13.6,1612,118.52941176470588
2665,7404,Feldis/Veulden,Graubünden,7.7,128,16.623376623376622
2666,7405,,Graubünden,3.2,301,94.0625
2667,7407,Trans Switzerland,Graubünden,7.9,54,6.8354430379746836
2668,7408,,Graubünden,6.2,1356,218.70967741935482
2669,7411,,Graubünden,9.3,979,105.26881720430107
2670,7412,,Graubünden,14.3,822,57.48251748251748
2671,7413,,Graubünden,0.205,182,887.8048780487806
2672,7414,,Graubünden,1.114,169,151.70556552962296
2673,7415,Rodels,Graubünden,2.621,601,229.30179320869897
2674,7416,,Graubünden,8.3,218,26.26506024096385
2675,7417,,Graubünden,4.617,566,122.59042668399394
2676,7418,Tomils,Graubünden,2.708,500,184.6381093057607
2677,7419,Scheid,Graubünden,12.2,135,11.065573770491804
2678,7421,,Graubünden,1.743,466,267.3551348250143
2679,7422,Tartar Switzerland,Graubünden,1.749,171,97.77015437392795
2680,7423,Portein,Graubünden,10.4,202,19.423076923076923
