Rank,Job role,Experience Level,Experience detail,Job description,Industry,City,Post Code,Pay total,Pay per hour,Start date,Shift
74,Promoter/in (Berater/in),,,"DRINGEND GESUCHT für die Regionen Bern & Zug


DEIN WIRKUNGSFELD
• Du bist Markenbotschafter:In für ein innovatives, alternatives Tabakprodukt
• Du sprichst potenzielle Neukund:Innen direkt an zugeteilten Verkaufsständen an
• Du übernimmst die aktive Durchführung von Beratungs- und Verkaufsgesprächen (Kein Cash-Management)
• Du stellst die Serviceleistung für bestehende Kunden vor Ort sicher

DAS BRINGST DU MIT
• Du bist ein geborenes Verkaufstalent, das mit ausserordentlichem Flair Kunden begeistert
• Du bist eine motivierte, organisierte und zuverlässige ""Hands-on"" Persönlichkeit
• Du bist mindestens 21 Jahre alt
• Du gehst gerne auf Menschen zu, bist kommunikativ und dynamisch
• Du beherrschst sehr gutes Deutsch

Diese Einsatzmöglichkeit könnte sich je nach Einsatzlage zu einem längerfristigen Arbeitsverhältnis entwickeln.",Promotion / Event,Münchenstein,4052,884.0,26.0,22 Nov 2023,4
75,Spülküchen-Mitarbeiter/in mit Erfahrung,,,"Wir suchen dich als Unterstützung!

Deine Aufgaben:
Geschirrwagen austauschen, abräumen und reinigen
Spülküche bedienen
Hohes Arbeitsvolumen 
Körperliche Fitness ist wichtig

Einsatzzeiten können +/- 1h variieren.

Wir freuen uns auf deine Bewerbung.",Gastronomie / Hotel,Bern,3011,132.44,24.08,22 Nov 2023,1
76,Verkaufsmitarbeiter/in / Detailhandel,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Verkaufsmitarbeiter/in, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit..","Aufgaben:
Aktive Beratung und Bedienung der anspruchsvollen Kundschaft
Gastgeber:in für einzigartiges Einkaufserlebnis
Bedienung der Kasse
Bearbeiten von Kundenbestellungen, Reklamationen und Pluscard-Anträgen 
Warenbewirtschaftung und –präsentation (inkl. Promotionen)

Profil:
Verkaufserfahrung, im genannten Bereich von Vorteil
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Produkte
Kunden- und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die oben abgebildeten Einsatztage- und zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 10:00-20.30 Uhr inkl. Samstags- und Sonntags statt.",Detailhandel / Logistik,Bern,3001,6282.64,32.26,22 Nov 2023,24
77,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.",Wir suchen Verstärkung in der Küche,Gastronomie / Hotel,Langenthal,4900,1128.8,33.2,22 Nov 2023,4
80,Logistiker/in,Ungelernt,"Personen mit Bereitschaft zu körperlicher Arbeit (z.B. Be-/Entladen von Lastwagen, Einpacken und Rüsten von Sendungen). Handwerkliches Geschick von Vorteil.",Ernten und Reinigen,Promotion / Event,Oberbüren,9245,203.68,25.46,22 Nov 2023,1
81,KV - Allgemeine Richtungen,Bachelorstudent/in (alle Studienrichtungen),"Personen, die sich in einem laufendem Studium befinden und unterschiedliche kaufmännische Tätigkeiten erledigen möchten.","- Entgegennehmen, Klassifizieren, Analysieren und Lösen von Störungsmeldungen in den Bereichen Office-Hardware, Office-Anwendungen und interne Geschäftsapplikationen
- Support der End-Anwender per Telefon, Fernwartung und vor Ort
- Erstellung und Pflege von Anleitungen und Dokumentationen
- Unterstützung und Weiterleiten von nicht lösbaren Problem-Tickets an den zuständigen Fachangestellten
- Unterstützung beim Installieren von Hardware und Inbetriebnahme im firmeneigenen Netzwerk
- Hardwarebeschaffung und Inventarisierung",Kaufmännische Berufe,Dierikon,6036,1592.5,35.0,22 Nov 2023,7
82,Koch/Köchin,Ungelernt,Hobby-Koch/Köchin mit Freude am Kochen und an der Verarbeitung von Lebensmitteln. Teamfähigkeit ist Voraussetzung.,"Je recherche quelqu'un pour seconder ma chef de partie du vendredi 17 novembre au mercredi 22 novembre.
Il s'agira d'être présent durant le service du midi ainsi que l'aider à faire la mise en place nécessaire.",Gastronomie / Hotel,Cortaillod,2016,165.49,25.46,22 Nov 2023,1
83,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Sie sind gelernte Köchin oder gelernter Koch EFZ und unterstützen unseren Küchenchef und unser Küchenteam in sämtlichen Schichtdiensten.

Ihr Profil: Erfahrung im Heim- und Gemeinschaftsgastronomie, Freundlichkeit und Aufgeschlossenheit.

Ihre Aufgabe: AVOR und Kochen der Malzeiten für unsere Bewohnerinnen und Bewohner sowie für unsere Mitarbeitenden; Mise en Place nach Vorgaben Küchenchef.",Gastronomie / Hotel,Zürich,8004,3622.5,35.0,22 Nov 2023,12
84,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","MISSIONS ESSENTIELLES DE LA FONCTION 
• Vous conseillez les clients, vendez et encaissez les produits de l’unité afin d’atteindre les objectifs de vente.
• Vous assurez l’approvisionnement, la gestion des rayons, des stocks et des commandes en fonction des indicateurs de performance. 
• Vous participez à la gestion et à l’entretien du magasin au quotidien 

PROFILS REQUIS / EXIGENCES 
• Expérience professionnelle dans la restauration 
• Esprit commercial, sens des affaires développé, orienté-e résultats et force de propositions (innovation)
• Aisance dans la communication, sens du contact, esprit d’initiative
• Esprit d’équipe tout en sachant travailler de manière autonome
• Rigoureux-se, organisé-e dans le suivi et l’application des concepts
• Flexible et polyvalent-e 
• Maîtrise orale et écrite de la langue
• Connaissances des concepts « Style Marché »
• Maîtrise des logiciels IT de base

TACHES OU ACTIVITES SIGNIFICATIVES ET PERMANENTES DU POSTE
• Accueillir, écouter et conseiller la clientèle
• Apporter des idées novatrices dans son secteur d’activité ou toute amélioration permettant de développer le CA.
• Mettre en place et en valeur les produits, identifier les ruptures et entreprendre les corrections nécessaires, respecter les concepts et maintenir les présentoirs attractifs (promotion des actions et valorisation de l'assortiment).
• Préparer les produits 
• Encaisser les plateaux repas
• Appliquer les normes légales internes et externes notamment les règles HACCP
• Maintenir ordre et propreté sur la surface de l’unité 
• Faire preuve de disponibilité et de polyvalence en fonction des besoins de l'unité ou de la Coopérative Migros Genève.
• Exécuter toutes tâches ou activités jugées nécessaires par le/la responsable afin d'assurer le bon fonctionnement de son unité.",Detailhandel / Logistik,Thônex,1226,1329.6,27.7,22 Nov 2023,6
85,"KV - Marketing, PR & Sponsoring",Kaufmann/frau EFZ mit >20 Monaten Erfahrung im Bereich Marketing / PR / Sponsoring,Der EFZ-Fähigkeitsausweis muss auf dem Coople-Account hinterlegt werden und der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein.,"Wir suchen nach Unterstützung im Bereich Marketing in folgenden Tätigkeiten - wobei Kenntnisse im InDesign absolut notwendig sind:
- Unterstützung des Marketing-Teams bei diversen administrativen Aufgaben
- Überwachung und Bearbeitung Anfragen/Ticketings der Betriebe
- Erstellung von Werbemitteln wie Plakate, Flyer oder Visitenkarten gemäss CI-Vorgaben in Templates in Adobe InDesign
- Erarbeitung von Präsentationen, Gästebefragungen und Aufbereitung von Dokumentationen
- Bearbeitung verschiedener Web-Applikationen",Kaufmännische Berufe,Zürich,8047,13376.0,32.0,22 Nov 2023,76
86,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","MISSIONS ESSENTIELLES DE LA FONCTION 
• Vous conseillez les clients, vendez et encaissez les produits de l’unité afin d’atteindre les objectifs de vente.
• Vous assurez l’approvisionnement, la gestion des rayons, des stocks et des commandes en fonction des indicateurs de performance. 
• Vous participez à la gestion et à l’entretien du magasin au quotidien 

PROFILS REQUIS / EXIGENCES 
• Expérience professionnelle dans la restauration 
• Esprit commercial, sens des affaires développé, orienté-e résultats et force de propositions (innovation)
• Aisance dans la communication, sens du contact, esprit d’initiative
• Esprit d’équipe tout en sachant travailler de manière autonome
• Rigoureux-se, organisé-e dans le suivi et l’application des concepts
• Flexible et polyvalent-e 
• Maîtrise orale et écrite de la langue
• Connaissances des concepts « Style Marché »
• Maîtrise des logiciels IT de base

TACHES OU ACTIVITES SIGNIFICATIVES ET PERMANENTES DU POSTE
• Accueillir, écouter et conseiller la clientèle
• Apporter des idées novatrices dans son secteur d’activité ou toute amélioration permettant de développer le CA.
• Mettre en place et en valeur les produits, identifier les ruptures et entreprendre les corrections nécessaires, respecter les concepts et maintenir les présentoirs attractifs (promotion des actions et valorisation de l'assortiment).
• Préparer les produits 
• Encaisser les plateaux repas
• Appliquer les normes légales internes et externes notamment les règles HACCP
• Maintenir ordre et propreté sur la surface de l’unité 
• Faire preuve de disponibilité et de polyvalence en fonction des besoins de l'unité ou de la Coopérative Migros Genève.
• Exécuter toutes tâches ou activités jugées nécessaires par le/la responsable afin d'assurer le bon fonctionnement de son unité.",Detailhandel / Logistik,Thônex,1226,7534.4,27.7,22 Nov 2023,34
88,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.","Aufgaben :
 Aktive Beratung und Bedienung der anspruchsvollen Kundschaft 
 Gastgeber : in für einzigartiges Einkaufserlebnis 
 Bearbeiten von Kundenbestellungen und – reklamationen 
 Durführung von Degustationen 
 Kontrolle der Wareneingänge , Produkte und Daten 
 Warenbewirtschaftung und – präsentation ( inkl . Promotionen )
 Einhaltung und Durchsetzung der gesetzlichen und betrieblichen Hygienerichtlinie und Vorschriften ( HACCP )

 Profil :
 Verkaufserfahrung im genannten Bereich von Vorteil 
 Teamfähige , selbständige , flexible und belastbare Persönlichkeit 
 Gepflegtes Erscheinungsbild , einwandfreie Umgangsformen und positive Ausstrahlung 
 Faszination für qualitativ hochwertige Lebensmittel 
 Kunden - und Dienstleistungsorientiert 
 Sehr gute Deutschkenntnisse , weitere Sprachen von Vorteil 

 Die oben abgebildeten Einsatztage - und zeiten sind lediglich beispielhaft aufgeführt . Die effektiven Einsatztage und - zeiten werden laufend ca . 1 - 3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart . Die Einsätze finden grundsätzlich zwischen 10 : 00 - 20 . 30 Uhr inkl . Samstags - und Sonntags statt .

 Als Dankeschön für deine Leistung bei Globus hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15 - 30 % auf das gesamte Sortiment inklusive Online Shop . Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt .",Detailhandel / Logistik,Zürich,8001,6127.2,27.6,22 Nov 2023,37
89,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Auf der Suche nach einer aufregenden und herausfordernden Stelle in der Gastronomie? Das sucht derzeit erfahrene Köche/Köchinnen für unsere Küche.

Ihre Aufgaben umfassen: 
- Führen eines kleinem Teams
- Kochen und Zubereiten verschiedener Gerichte nach vorgegebenen Rezepten
- Gewährleistung hoher Qualitätsstandards in der Küche
- Gourmetevent mit Zeitmanagement durchführen
- Überwachung der Lagerbestände und Durchführung von Bestellungen
- Gewährleistung von Sauberkeit und Hygiene in der Küche
- Zusammenarbeit mit anderen Köchen und dem Servicepersonal, um einen reibungslosen Ablauf zu gewährleisten

Wir suchen einen motivierten und engagierten Souschef, welcher über eine abgeschlossene höhere Fachausbildung in der Gastronomie verfügt und bereits Erfahrung mit Mitarbeiterführung & gehobener Gastronomie, sowie Events gesammelt hat. Sie sollten über ein fundiertes Fachwissen verfügen. 

Wenn Sie eine leidenschaftliche Persönlichkeit sind, die gerne in einem dynamischen Team arbeitet und ein Auge fürs Detail hat, dann freuen wir uns auf Ihre Bewerbung. Werden Sie Teil unseres Teams im und gestalten Sie mit uns unvergessliche kulinarische Erlebnisse für unsere Besucher.",Gastronomie / Hotel,Gossau,9200,20527.5,35.0,22 Nov 2023,51
90,KV - Allgemeine Richtungen,Ungelernt mit >20 Monaten Erfahrung im kaufmännischen Bereich,"Personen ohne eine berufliche kaufmännische Grundbildung, welche >20 Monate Erfahrung in kaufmännischen Tätigkeiten haben . Der Nachweis über >20 Monate Praxiserfahrung muss im CV aufgeführt sein.","Zur Unterstützung unseres hochmotivierten Teams während des Sommerpeaks suchen wir eine flexible und engagierte Persönlichkeit, die unsere Kunden bei Panne oder Unfall verständnisvoll begleitet und begeisternde Kundenerlebnisse schafft. Du suchst eine abwechslungsreiche Arbeit und ein selbstverantwortliches Arbeitsklima. Dann findest Du bei uns das richtige Umfeld!

Was wir bieten:
- Zweimonatige Einführungsphase, um dich fit auf fachliche Themen zu machen und dich auf unsere Applikationen und den Umgang mit den Kunden am Telefon vorzubereiten
- Toller Einstieg in die Versicherungsbranche, auch für Quereinsteiger*innen
- Gratis Parkplatz in unserer Tiefgarage / fünf Gehminuten vom Hauptbahnhof Winterthur entfernt

Dein Beitrag:
- Als Organisations- und Sprachtalent hast Du Freude daran Assistance Fälle mit viel Eigenverantwortung und Kundenfokus entgegenzunehmen und selbständig zu bearbeiten
- Deine natürliche Hilfsbereitschaft macht es Dir einfach weitere Sofortmassnahmen zu organisieren - bei Unfall, Panne oder weiteren Anliegen
- Mit deiner Menschlichkeit und deinem Humor bist Du unseren Kundinnen und Kunden eine grosse Stütze und dank Deiner Sprachgewandtheit ist die Zusammenarbeit mit unterschiedlichen Anspruchsgruppen im In- und Ausland für Dich ein Vergnügen
- Du bringst die Bereitschaft zu flexiblen Arbeitszeiten, inkl. Wochenendeinsätze (Montag - Sonntag zwischen 06:30 - 02:00 Uhr) mit

Deine Fähigkeiten und Talente:
- Sprachkenntnisse, zwingend Deutsch und Französisch. Italienischkenntnisse und jede weitere Sprachen von Vorteil 
- Freude am regen telefonischen Kundenkontakt sowie hohe Dienstleistungsbereitschaft
- Gute und schnelle Auffassungsgabe; Versierter Umgang mit den gängigen PC-Programmen; die Fähigkeit in hektischen Situationen einen kühlen Kopf zu bewahren

Wir benötigen bei einer Anstellung deinen Strafregister Auszug & Einsatzzeiten sind fiktiv und werden persönlich und monatlich kommuniziert.",Kaufmännische Berufe,Winterthur,8400,15744.96,31.68,22 Nov 2023,71
91,Verkaufsmitarbeiter/in / Detailhandel,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Verkaufsmitarbeiter/in, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit..","Nous avons besoin de toi ! 

Mission : 
- Assurer le meilleur service à la clientèle possible, conformément aux normes de notre entreprise.
- Exécution d'une présentation optimale des marchandises en concertation avec le manager responsable
- Assurer le respect des normes d'entretien ménager
- Assurer la disponibilité des marchandises en concertation avec le responsable.
- Traitement des retours et des plaintes des clients
- Assurer le service de caisse conformément aux directives de l'entreprise en matière de sécurité des caisses.
- Traitement des marchandises entrantes et sortantes ainsi que toutes les opérations de l'entrepôt.
- Exécution des réductions selon les spécifications et garantie d'une organisation optimale de l'entrepôt, y compris la préparation et l'exécution des inventaires.

Autres fonctions :
- Fonctions supplémentaires selon les instructions de la direction

Les heures de fin de mission peuvent varier de +/- 1h 

Nous nous réjouissons de recevoir ta candidature.",Detailhandel / Logistik,Chavannes-de-Bogis,1279,501.92,31.37,22 Nov 2023,2
