Rank,Job role,Experience Level,Experience detail,Job description,Industry,City,Post Code,Pay total,Pay per hour,Start date,Shift
238,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Liebe Köchinnen und Köche
Für die Durchführung eines Events in der Stadt Zürich suchen wir noch tatkräftige Unterstützung in der Küche.

Arbeitsort: Sihlberg 10, 8002 Zürich
Arbeitszeit: 18:00 - 22:30 Uhr
Bei weiteren Fragen könnt ihr mich gerne einfach anrufen.

Ich freue mich auf eure Anmeldung.
Liebe Grüsse
Alex",Gastronomie / Hotel,Zürich,8002,157.5,35.0,30 Nov 2023,1
239,Service Gastronomie,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Restaurationsfachmann/frau, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.",mit Flying Dinner Service (Servieren von Getränken/Essen/Abräumen etc.),Gastronomie / Hotel,Zürich,8001,85.0,34.0,30 Nov 2023,1
240,Service Gastronomie,Ungelernt,Servicemitarbeiter/in mit Freude am Bedienen und am Umgang mit Gästen. Teamfähigkeit ist Voraussetzung.,Testing Cancellation,Gastronomie / Hotel,Zürich,8038,42.0,28.0,30 Nov 2023,1
243,Reinigungsmitarbeiter/in,Ungelernt,"Arbeitskraft für Reinigungsarbeiten (z.B. Office, Raumpflege etc.).","Wir suchen dich! Einstieg als Temporärarbeiter mit Option auf Festanstellung bei «». COOPLE bietet:
• Anspruch auf Temptraining Weiterbildungs-Guthaben
• Monatlich Auswahl eines fleißigen Cooplers mit Geschenk und 50.- Gutschein.
• Teilnahme am ""We Are Coopler Wettbewerb"" mit bis zu 500.- Bargeldgewinn.
• Winter-/Sommer-Bonus-Kampagne: Gewinnchance bis CHF 1'000 bei mehr als 5 Schichten.
• Gratis Tagespass für Skigebiet ab 30 Arbeitsstunden, gratis Saisonabo ab 100 Stunden.
• Treuebonus bei Vollzeiteinsatz: 1. Monat - 100 CHF Gutschein, 3. Monat - 150 CHF Gutschein, 6. Monat - 250 CHF Gutschein.

Wir suchen dich als Mitarbeiter bei der . 
Die Einsatzzeiten sind FIKTIV und werden durch den Einsatzbetrieb zu einem späteren Zeitpunkt kommuniziert.

Wir behalten uns vor, Bewerber direkt abzulehnen die gemäss Profilbeschreibung nicht passen.
Bei Fragen, wende dich bitte direkt an coople und nicht an die .
Die Kommunikation über ausgeschriebene Jobs, geht ausschliesslich über coople.

arbeiten im 4 Schichtmodel - Früh, Tages, Nacht und Wochenenddienst.
Montag bis Sonntag
Pensum 80%
Du musst an allen Wochentagen und zu jeder Zeit arbeiten können
Mobilität muss vorhanden sein oder bis zu 30min Fuss / Veloweg vom Einsatzort

1.) Funktionsumschreibung
Führt sämtliche Reinigungsarbeiten im Zug inkl. Entsorgung, Auffüllen von Verbrauchsmaterial und Befüllen von Wassertanks aus. Die Arbeiten fallen im Gleisfeld (Aussenbereich), am Bahnhof oder in einer Unterhaltsanlage (Halle) an.

2.) Aufgabenschwerpunkte
-Abfallentsorgung in den Reisezugwagen.
-Komplettreinigung der Züge (inkl. WC- , Wassertankleerung und Graffitibeseitigung) im Gleisfeld, am Bahnhof oder in einer Unterhaltsanlage.
-Mithilfe bei der Ausübung von Grundreinigungsarbeiten.
-Durchführen der Einzelplatz- und Gruppenreservationen in den Zügen.

Anforderung:
- Kat. B Führerausweis (nicht zwingend)
- Physische Belastung
- Engagement
- Sicherheits- und Qualitätsanspruch",Gastronomie / Hotel,Schaffhausen,8200,70623.36,24.12,1 Dec 2023,366
244,"Verträger/in / Verteiler/in (Zeitungen, Flyer, Samples)",,,"An unseren zukünftigen Mitarbeiter:

Du arbeitest gerne selbständig und suchst eine Nebenbeschäftigung, mit der du in den Tag starten kannst? Dann sind die Einsätze bei als Frühzusteller*in genau das richtige für dich. Die Einsätze erfolgen von Montag bis Samstag zwischen 05.00 Uhr und 06.30 Uhr. Die Einsätze starten im Depot xx und enden mit dem letzten Briefkasten deiner Tour. Die Entschädigung für den jeweiligen Einsatz erfolgt auf einer Routenberechnung, somit handelt es sich um eine fixe Vergütung von CHF xx für diese Route bei einer realistischen und auf Erfahrungswerten basierenden Zeitannahme von xx Minuten. Das Gute daran, du kannst mit deiner Route auch schneller sein und die Entschädigung bleibt unverändert. Für dein eigenes Fahrzeug erhältst du aufgrund der Routenberechnung eine fixe Entschädigung von CHF xx. 

Wichtig, die Kunden erwarten ihre Zeitung pünktlich im Briefkasten, daher brauchen wir absoluten Verlass auf dich. Bist du ausserdem «wetterfest» und fit, dann sind die Einsätze genau das Richtige für dich!

Zusätzliche Informationen zu deinem Einsatz: 

Die Zeitungen liegen ab 05.00 Uhr für dich bereit. Du prüfst die korrekten Mengen und beladest dein Fahrzeug. Anschliessend bedienst du deine Kunden auf der Tour. Dabei hilft dir ein Tourenbuch mit den Adressen der Kunden, welches wir als App (EZB – Elektronisches Zustellbuch) bereitstellen.",Promotion / Event,Brienz,3855,1871.31,25.46,1 Dec 2023,49
245,Produktionsmitarbeiter/in,,,"Die bestehende Palettieranlage wird durch eine neue ersetzt. Das Projekt, inklusive Demontage der alten Anlage, Sanierung der Räumlichkeiten, Montage und Inbetriebnahme der neuen Anlage, dauert etwa 3 Monate. In dieser Zeit erfolgt die Palettierung manuell, da die Produktion fortgesetzt wird.

Gesucht werden körperlich fitte, zuverlässige Mitarbeiter für den Schichtbetrieb von Dezember bis Februar zu 100%. Die Arbeitszeiten sind Montag bis Freitag, gelegentlich samstags bei Notfällen, mit Schichten von 05:00-14:00 Uhr (Frühschicht) und 14:00-23:00 Uhr (Spätschicht), jeweils mit 45 Minuten Pause. Arbeitskleidung und -schuhe werden gestellt.

Mitarbeiter sollten Deutsch sprechen und ein einfaches Palettierschema korrekt interpretieren können. Beim manuellen Palettieren werden 2-17 kg schwere Boxen nach Vorgabe auf eine Euro-Palette gelegt. Zwischenlagen sorgen für Stabilität, die Logistik übernimmt vollständige Paletten.

Aufgrund der Arbeit gibt es Jobrotationen zur Entlastung. Aufgaben umfassen Mitarbeit an der Anlage, Abfüllen, Verpacken, Konfektionieren von Flüssigprodukten, Stundenerfassung, Qualitätsprüfung, Meldung von Mängeln, Transaktionen, Reinigung, Prozessverbesserung und Umstellung von Anlagenkomponenten.

Verantwortlichkeiten beinhalten Kenntnis relevanter Dokumente, zuverlässige Arbeitsweise, Teamfähigkeit, Lösungsorientierung, Kritikfähigkeit, Selbstvertrauen, Deutschkenntnisse, Neugier und Offenheit für Neues.

Kompetenzen umfassen optimale Ausführung der Arbeiten, Prozessverbesserungen, Schulung, Meldung von Abweichungen, Einhaltung von Sicherheits- und Hygienevorschriften, Erreichung interner Zielvorgaben, Mithilfe beim Umstellprozess, Einhaltung von OEE-Vorgaben, Reinigungsarbeiten und Hilfe bei der Ausbildung neuer Mitarbeiter. 

Interessierte müssen einen Schnuppertag absolvieren, bevor über die Weiterführung entschieden wird.
Bei einer weiteren Zusammenarbeit nach dem Probetag, beträgt der Stundenlohn 27.92 Franken.",,Winterthur,8400,29665.0,27.92,1 Dec 2023,125
246,Logistiker/in,Ungelernt,"Personen mit Bereitschaft zu körperlicher Arbeit (z.B. Be-/Entladen von Lastwagen, Einpacken und Rüsten von Sendungen). Handwerkliches Geschick von Vorteil.","Wir suchen dich! 
Einstieg als Temporärarbeiter mit Option auf Festanstellung bei «». COOPLE bietet:
• Anspruch auf Temptraining Weiterbildungs-Guthaben
• Monatlich Auswahl eines fleißigen Cooplers mit Geschenk und 50.- Gutschein.
• Teilnahme am ""We Are Coopler Wettbewerb"" mit bis zu 500.- Bargeldgewinn.
• Winter-/Sommer-Bonus-Kampagne: Gewinnchance bis CHF 1'000 bei mehr als 5 Schichten.
• Gratis Tagespass für Skigebiet ab 30 Arbeitsstunden, gratis Saisonabo ab 100 Stunden.
• Treuebonus bei Vollzeiteinsatz: 1. Monat - 100 CHF Gutschein, 3. Monat - 150 CHF Gutschein, 6. Monat - 250 CHF Gutschein.

!ACHTUNG - SCHICHTZEITEN SIND FIKTIV!
Wir behalten uns vor, Bewerber direkt abzulehnen die gemäss Profilbeschreibung nicht passen.
Bei Fragen, wende dich bitte direkt an coople und nicht an die .
Die Kommunikation über ausgeschriebene Jobs, geht ausschliesslich über coople.

Pensum: 100%
Nachtarbeit
Samstagsarbeit
Schichtarbeit (2-Schicht-Betrieb)

Funktionsumschreibung
• Führen der Baumaschinen M2

Kompetenzen
• Kann Entscheidungen im Rahmen der individuellen Fachkompetenz treffen 
• Wendet Maschinen und Fertigungshilfsmittel selbstständig an gemäss der
Ausbildung und Qualifikation.
• Setzt Mittel wirtschaftlich ein. Erkennt Einsparpotential und kann dies umsetzen.
• Hat einen Blick für das Vermeiden von Verschwendungen
• Kennt die gängigen Prozesse im industriellen Umfeld 
• Physische Belastbarkeit 
• Arbeitsplatzflexibiltät 
• Hohes Verantwortungs- und Sicherheitsbewusstsein
• Deutsch Niveau C1 

Fachbildung / Weiterbildung 
• Baumaschinenführer/in M2 ( Zwingend Ausweis M2 muss vorhanden sein )",Promotion / Event,Hägendorf,4614,87920.0,35.0,1 Dec 2023,314
247,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Wir suchen dich als Unterstützung!

Deine Aufgaben:
Zuarbeiten der Produktion von kalten Speisen
Allgemeine Reinigungsarbeiten
Unterstützung in der Abwaschküche
Weiter Küchenarbeiten können anfallen
Einhaltung und Umsetzung der ISO- und HACCP-Richtlinien

Einsatzzeiten können +/- 1h variieren.

Wir freuen uns auf deine Bewerbung.",Gastronomie / Hotel,Kanton Reinach,4153,272.0,32.0,1 Dec 2023,1
249,Personenwagenfahrer/in (bis 3.5T),,,"Cahier des charges:

- Déchargement et triage de colis pour les tournées concernées
- Triage des colis à l'aide d'un logiciel spécifique 
- Déchargement bennes

Compétences:

- Connaissance de la région Genevoise
- Français parlé
- Résistance physique 

Les horaires de travail peuvent varié selon les besoins journaliers (quantité de bennes reçues etc)

La mission de base peut être prolongée dans le temps par la suite.

Les horaires varient en général de 1h30 à 2h00 par jour suivant les besoins et arrivages.

Job idéal en complément d'un autre emploi à temps partiel ou à temps complet.

Information importante: Il est strictement interdit de se garer sur le parking privé de la société. Des places sont disponibles sur l'espace public aux alentours du dépôt.",Promotion / Event,Meyrin,1242,107.28,26.82,1 Dec 2023,2
251,Koch/Köchin,Ungelernt,Hobby-Koch/Köchin mit Freude am Kochen und an der Verarbeitung von Lebensmitteln. Teamfähigkeit ist Voraussetzung.,"BUTS DE LA FONCTION 
• Vous préparez les mets de l’unité selon les normes d’entreprise.
• Vous assurez l’approvisionnement, la gestion des stocks et des commandes en fonction des indicateurs de performance .Vous garantissez une gestion optimale des stocks en veillant à suivre les directives sanitaires en vigueur.

PROFILS REQUIS / EXIGENCES 
• Formation de cuisinier avec CFC ou diplôme équivalent
• Expérience dans le domaine de l’alimentaire et de la restauration de min. 5 ans 
• Esprit d’équipe et capacité à échanger avec d’autres secteurs et/ou interlocuteurs
• Rigoureux-se, organisé-e dans le suivi et l’application des concepts
• Capacité à gérer son secteur d’activité en toute autonomie
 Maîtrise orale et écrite de la langue
• Connaissances des concepts « Style Marché »
• Maîtrise des logiciels IT de base

TACHES 
• Préparer les mets.
• Participation au développement de son unité en proposant des assortiments nécessaires en collaboration avec le/la cuisinier-ère référente.
• Utiliser, entretenir et soigner le matériel/machine mis à disposition.
• Appliquer les politiques et règlements de l’entreprise : hygiène, conditionnement, fraîcheur dans le respect de la loi. HACCP/DATA
• Faire preuve de disponibilité et de polyvalence en fonction des besoins de l'unité ou de la Coopérative Migros Genève.
• Exécuter toutes tâches ou activités jugées nécessaires par le/la responsable afin d'assurer le bon fonctionnement de son unité.",Gastronomie / Hotel,Carouge,1227,240.04,28.24,1 Dec 2023,1
252,Personenwagenfahrer/in (bis 3.5T),,,"Aufgaben:

- Transporter in beladen
- Die Tour mit dem Scanner und der spezifischen Software vorbereiten/planen
- Die Tour erledigen und die Pakete den Kunden zustellen
- Pakete gemäss Protokoll zurücknehmen

Fähigkeiten:

- Gute Ortskenntnisse in der Region
- Gut in Deutsch
- Gute Umgangsform / Kundenorientiert
- Kräftig


Ihre Arbeitszeiten können variieren je nach Anzahl der Pakete / Stopps",Promotion / Event,Bern,3006,14206.68,25.46,1 Dec 2023,62
253,Service Gastronomie,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Restaurationsfachmann/frau, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Wir suchen für unser 5* Hotel motivierte Servicemitarbeiter (Service Erfahrung von Vorteil), 
Ende des Einsatzes ist variabel +/- 1 Stunde (abhängig von der Veranstaltung) Jedoch muss damit gerechnet werden, dass Einsätze effektiv bis zur genannten Endzeit dauern und nicht früher zu Ende sind. Erscheinungsbild zwingend beachten in der Kleiderordnung (Gepflegtes Erscheinungsbild ist obligatorisch)!
Die Arbeitszeit (deine gebuchte Startzeit) beginnt dann, wenn du umgezogen an deinem Einsatzort bist und deine Arbeit aufnimmst.
Aufgaben:
Getränke-, Essen-, Flying Food-, Weinservice
Auf-&Abbau tech. Equipment
Vorbereitung der Räume",Gastronomie / Hotel,Zürich,8002,1890.0,30.0,1 Dec 2023,6
254,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.",Diverse Mise en Place für den Mittagservice im Personalrestaurant erstellen und Mittagservice durchführen,Gastronomie / Hotel,Zürich,8001,255.0,34.0,1 Dec 2023,1
257,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.","Aufgaben:
Kontrolle der Wareneingängen, Produkten und Daten
Warenbewirtschaftung und –präsentation (inkl. Promotionen)
Einhaltung und Durchsetzung der gesetzlichen und betrieblichen Hygienerichtlinie und Vorschriften (HACCP)

Profil:
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Kunden und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die oben abgebildeten Einsatztage- und zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 10:00-20.30 Uhr inkl. Samstags- und Sonntags statt.",Detailhandel / Logistik,St. Gallen,9000,3477.6,27.6,1 Dec 2023,12
258,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.","Aufgaben:
Aktive Beratung und Bedienung der anspruchsvollen Kundschaft
Gastgeber:in für einzigartiges Einkaufserlebnis
Bearbeiten von Kundenbestellungen und –reklamationen
Durführung von Degustationen
Kontrolle der Wareneingänge, Produkte und Daten
Warenbewirtschaftung und –präsentation (inkl. Promotionen)
Einhaltung und Durchsetzung der gesetzlichen und betrieblichen Hygienerichtlinie und Vorschriften (HACCP)

Profil:
Verkaufserfahrung im genannten Bereich von Vorteil
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Lebensmittel
Kunden- und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die oben abgebildeten Einsatztage- und zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 10:00-20.30 Uhr inkl. Samstags- und Sonntags statt.

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,Zürich,8001,5216.4,27.6,1 Dec 2023,21
261,Pflegehelfer/in SRK,mit Zertifikat und >20 Monaten Erfahrung,Das Zertifikat des Pflegehelferkurses muss auf dem Coople-Account hinterlegt sein. Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit (20 Monate bei 100%-Beschäftigung) muss im CV aufgeführt sein.,"Wir suchen eine agile Personlichkeit zur Unterstützung unseres Teams. Sei im Denken und Handeln fantasievoll, originell und unkonventionell. Sei mutig. Bringe dich und andere zum Lachen, verstehe und habe Spass. Lass dich inspirieren und begeistern von neuen Impulsen und Ideen. Bring deine Ideen ein und begeistere andere damit. Nimm dein Gegenüber wahr und handle sorgfältig. Übernimm Verantwortung für dein Handeln und die daraus entstehenden Konsequenzen. Sei dich selbst, sei aufrichtig und ehrlich, verstelle dich nicht. Handle im Bewusstsein von Achtung und Wertschätzung. Lass den anderen ihren Raum. 

Wenn unsere Werte mit deinen übereinstimmen, dann bist du die richtige Persönlichkeit für uns. Wir freuen uns auf deinen Einsatz bei uns!",Gesundheitswesen,Obergösgen,4657,2692.8,31.68,1 Dec 2023,13
