Rank,Job role,Experience Level,Experience detail,Job description,Industry,City,Post Code,Pay total,Pay per hour,Start date,Shift
36,Kurier/in,Kurier/in (Erfahrung: Ungelernt),Kuriere/innen holen Waren und verschiedene Artikel ab und liefern sie an Kunden aus. Fahrausweis der Kategorien B oder B/E erforderlich.,"Disponible de suite 
Critères : 
-Dynamique et volontaire 
-Français courant (écrit et oral) 
-Horaires : 6 :30-15 :30 (du lundi au vendredi)
-Collaborateur avec expérience confirmée en livraison 
-Polyvalence et dynamisme 
-Souriant, communicatif et impliqué 
-Permis B et casier judiciaire vierge indispensable 
-Résistance physique (port de charge)",Detailhandel / Logistik,Ecublens (VD),1024,2789.28,26.82,15 Nov 2023,13
39,Service Gastronomie,Ungelernt,Servicemitarbeiter/in mit Freude am Bedienen und am Umgang mit Gästen. Teamfähigkeit ist Voraussetzung.,"In unser Mittarbeiter Restaurant unterstützt du den Service und bedienst unsere Rancilio Siebträger-Maschine, du bist sicher beim Schäumen und einfacher Late Art",Gastronomie / Hotel,Schlieren,8952,1344.0,28.0,15 Nov 2023,6
41,Reinigungsmitarbeiter/in,Ungelernt,"Arbeitskraft für Reinigungsarbeiten (z.B. Office, Raumpflege etc.).","Wir suchen dich! Einstieg als Temporärarbeiter mit Option auf Festanstellung bei «». COOPLE bietet:
• Anspruch auf Temptraining Weiterbildungs-Guthaben
• Monatlich Auswahl eines fleißigen Cooplers mit Geschenk und 50.- Gutschein.
• Teilnahme am ""We Are Coopler Wettbewerb"" mit bis zu 500.- Bargeldgewinn.
• Winter-/Sommer-Bonus-Kampagne: Gewinnchance bis CHF 1'000 bei mehr als 5 Schichten.
• Gratis Tagespass für Skigebiet ab 30 Arbeitsstunden, gratis Saisonabo ab 100 Stunden.
• Treuebonus bei Vollzeiteinsatz: 1. Monat - 100 CHF Gutschein, 3. Monat - 150 CHF Gutschein, 6. Monat - 250 CHF Gutschein.

Wir suchen dich als Mitarbeiter bei der . 
arbeiten im 4 Schichtmodel - Früh, Tages, Nacht und Wochenenddienst.
Montag bis Sonntag
Pensum 80-100%
Du musst an allen Wochentagen und zu jeder Zeit arbeiten können
Mobilität muss vorhanden sein oder bis zu 30min Fuss / Veloweg vom Einsatzort

Beschreibung:
1.) Funktionsumschreibung
Trägt durch selbstständiges Arbeiten in der und der Abfallentsorgung in Bahnhöfen und anderen zugewiesenen Objekten (ausserhalb der Sicherheitsbereiche) zur Zufriedenheit unserer Kunden:innen bei.
Verantwortet die Sauberkeit, die Ordnung sowie die Beseitigung von Schäden durch Vandalismus, damit sich unsere Kunden:innen in unseren Bahnhöfen und anderen Objekten sicher fühlen.
Hält Verfahren, Arbeitsmethoden und Reinigungsprotokolle bei der Ausführung der Aufgaben ein.
Assistiert und unterstützt seine/ihre Kollegen:innen bei Aufgaben, die keine andere Sicherheitsschulung als die Erstinstruktion erfordern.

Anforderungen:
- gute Deutschkenntnisse (zwingend)
- Kat. B und F Führerausweis (zwingend)",Gastronomie / Hotel,Zürich,8001,72408.24,25.46,15 Nov 2023,316
43,Pflegefachmann/frau HF dipl. (angepasste Ausbildungen),Gelernt,Die Ausbildungsnachweise (Zertifikate / Diplome) müssen auf dem Coople-Account hinterlegt sein. Die NAREG-Nr. ist im Lebenslauf zu erwähnen.,"In der arbeiten wir für eine Welt, in der Menschen mit einer Muskelkrankheit selbstbestimmt und autonom leben. Diesem Ziel sind unsere Angebote in den Bereichen Bildung, Wohnen, Therapie, Freizeitgestaltung und Arbeit verpflichtet. Fachlich versierte, eigenverantwortlich handelnde, kreative Mitarbeitende sind dabei unsere wichtigste Ressource.

Für die Arbeit auf den einzelnen Wohngruppen suchen wir Pflegefachpersonen HF.
Die Bewohnenden sind körperlich stark eingeschränkt. Das hindert sie nicht daran zu lernen, zu arbeiten, zu feiern oder in die Ferien zu reisen. Und dafür brauchen sie dich. Als Mitarbeiter_in ermöglichst du ihnen, ihren Alltag und ihre Träume zu leben.

Was du erwarten darfst: 
• Eine vielseitige, sinn- und anspruchsvolle Arbeit mit viel Eigenverantwortung, Kompetenz und Gestaltungsraum
• Ein engagiertes Team in einem sehr angenehmen und wertschätzenden Betriebsklima

Was du mitbringst:
• Abgeschlossene Ausbildung als Pflegefachfrau/-mann HF (bei ausländischem Diplom mit SRK-Anerkennung) 
• Engagement und Einsatzfreude bei der Pflege und Betreuung von jungen Erwachsenen
• Psychische Belastbarkeit, Teamfähigkeit und Motivation zum verantwortungsvollen und selbstständigen Arbeiten
• Geduld, soziale Kompetenz und Flexibilität

Deine Kernaufgaben:
• Funktion als Pflegefachkraft mit Dienstverantwortung im Tagdienst
• Grund- und Behandlungspflege der Bewohnenden
• Sicherung der Pflegequalität mittels Umsetzung der jeweiligen Standards und Richtlinien
• Begleitung und Unterstützung der Bewohnenden im Alltag und der Freizeit",Gesundheitswesen,Zürich,8008,2565.0,45.0,15 Nov 2023,8
44,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","6:00 Start in der KSA Pfäffikon
Produktion der warmen und kalten Speisen bis 9:15
9:30 Abfahrt in die KSA Nuolen mit dem Lieferfahrzeug von der Firma
Betreuung des Mittagsservice bis 13:30 
Danach Rückfahrt in die KSA Pfäffikon 
Aufräumarbeiten bis ca 15:00",Gastronomie / Hotel,Freienbach,8808,1181.25,35.0,15 Nov 2023,5
45,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Mithilfe in unserem Mitarbeiter Restaurant bei einer International IT Firma. 
- Mittagservice mit front cooking
- Mise en place erstellen 

Sehr interessantes Arbeitsumfeld und tolles Konzept.",Gastronomie / Hotel,Zürich,8004,512.0,32.0,15 Nov 2023,2
47,Logistiker/in,Ungelernt mit >20 Monaten Erfahrung,Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV aufgeführt sein. Personen mit einer abgeschlossenen Berufsausbildung im Logistikbereich müssen sich im entsprechenden Jobprofil registrieren.,"Êtes-vous à la recherche d'une opportunité passionnante et créative dans le domaine de la décoration? | Décoration est actuellement à la recherche de collaboratrices/ collaborateurs dynamiques pour rejoindre notre équipe Visual. Cette mission ponctuelle consiste à installer des décorations de Noël au plafond, à travailler à partir d'une échelle et à monter du mobilier.

Principales responsabilités:
- Installer des décorations de Noël au plafond
- Travailler à partir d'une échelle en toute sécurité
- Monter et démonter du mobilier selon les besoins
- Collaborer efficacement avec l'équipe pour garantir une mise en place impeccable des installations

Exigences:
- Expérience en décoration, logistique ou assemblage/démontage serait un atout
- Capacité de travailler avec précision et efficacité
- Polyvalence et aptitude à travailler dans un environnement dynamique
- Capacité à travailler en équipe et à suivre des instructions
- Disponible pour une mission ponctuelle

 | Décoration est une entreprise spécialisée dans la décoration d'intérieur et d'événements. Nous nous engageons à fournir un service de qualité et à créer des atmosphères uniques pour nos clients. Située à , en Suisse, notre entreprise offre un environnement de travail agréable et stimulant.

Si vous êtes passionné par la décoration, avez une attitude positive et êtes prêt à relever de nouveaux défis, rejoignez notre équipe et participez à l'embellissement de notre espace pour la période de Noël. Postulez dès maintenant pour cette mission ponctuelle et faites partie de l'aventure | Décoration.",Promotion / Event,La Tène,2074,193.8,25.84,15 Nov 2023,1
48,Pflegehelfer/in SRK,mit Zertifikat,Das Zertifikat des Pflegehelferkurses muss auf dem Coople-Account hinterlegt sein.,"Ausbildung als Pflegehelfer/-in SRK, Pflegeassistent/-in oder AGS

Verpflegungsmöglichkeit auf dem Gelände in einem Restaurant. Parkplätze sind vorhanden (Kosten CHF 2.- / Tag)

Zuschläge; 
Für die Arbeitsstunden von 20.00 h bis 06.00 h (Nachtzuschlag) für die Samstags-, Sonntags- Feiertagsstunden werden folgende Zulagen pro geleistete Stunde vergütet:
CHF 6.40 


Das betreibt zwei Pflegezentren zwei Pflegewohnungen im Zürcher Unterland. Das bietet vorwiegend älteren, pflegebedürftigen Menschen ein Zuhause führt zudem ein breites Angebot an ambulanten Dienstleistungen. Die Mitarbeitenden pflegen eine wertschätzende offene Kommunikation. So entstehen für den Alltag bereichernde, lebendige Beziehungen zwischen Mitarbeitenden Bewohnerinnen Bewohnern.",Gesundheitswesen,Bassersdorf,8303,2610.83,26.0,15 Nov 2023,12
49,Logistiker/in,Ungelernt,"Personen mit Bereitschaft zu körperlicher Arbeit (z.B. Be-/Entladen von Lastwagen, Einpacken und Rüsten von Sendungen). Handwerkliches Geschick von Vorteil.","-Sicherstellung des termingerechten Warenflusses 
-Einlagern neuer angelieferter Waren aus dem Wareneingang mit einem Datenerfassungs-/Scanning-Gerät 
-Sorgfältiges und termingerechtes Kommissionieren und Verpacken der ausgehenden Ware sowie deren Versand
- Sprachkenntnisse: Deutsch A2 

Du bist flexibel, belastbar und zuverlässig, sowie bereit bei erhöhtem Arbeitsbedarf Überstunden zu leisten",Promotion / Event,Urdorf,8902,9298.1,25.9,15 Nov 2023,46
50,Service Gastronomie,Ungelernt,Servicemitarbeiter/in mit Freude am Bedienen und am Umgang mit Gästen. Teamfähigkeit ist Voraussetzung.,Banquet Services,Gastronomie / Hotel,Zurich,8058,868.0,28.0,15 Nov 2023,4
52,KV - Allgemeine Richtungen,Kaufmann/frau EFZ,"Kaufleute arbeiten in den unterschiedlichsten Wirtschaftszweigen, die in 21  Branchen unterteilt sind. In den verschiedenen Einsatzbereichen übernehmen sie administrative und organisatorische Aufgaben. Das EFZ-Fähigkeitszeugnis muss auf dem Coople-Account hinterlegt sein.","Wir suchen dich! Einstieg als Temporärarbeiter mit Option auf Festanstellung bei «». COOPLE bietet:
• Anspruch auf Temptraining Weiterbildungs-Guthaben
• Monatlich Auswahl eines fleißigen Cooplers mit Geschenk und 50.- Gutschein.
• Teilnahme am ""We Are Coopler Wettbewerb"" mit bis zu 500.- Bargeldgewinn.
• Winter-/Sommer-Bonus-Kampagne: Gewinnchance bis CHF 1'000 bei mehr als 5 Schichten.
• Gratis Tagespass für Skigebiet ab 30 Arbeitsstunden, gratis Saisonabo ab 100 Stunden.
• Treuebonus bei Vollzeiteinsatz: 1. Monat - 100 CHF Gutschein, 3. Monat - 150 CHF Gutschein, 6. Monat - 250 CHF Gutschein.

Die Schichten sind FIKTIV und werden, durch dein Einsatzbetrieb zu einem späteren Zeitpunkt bestimmt

 Aufgabenschwerpunkte 
• Unterstützung des operativen Einkaufes
• Erfassen und bearbeiten von Bestellungen im SAP
• Stakeholdermanagement ( strategischer Einkauf / Bedarfsträger )
• Operatives Lieferantenmanagement mit Fokus Versorgung
• Lieferantenkontakt - Abklärungen via E-Mail und Telefon

Kompetenzen
• Teamfähigkeit, rasche Auffassungsgabe
• Speditive Arbeitsabwicklung 
• Selbständigkeit, Lernbereitschaft
• Verantwortungsvoll und Durchsetzungsvermögen
• Keine Berührungsangst vor Fleissarbeit

Fachkompetenzen:
• SAP Kenntnisse ( R/3 )
• gute Anwendungen von diverse MS Office

Ausbildung:
• Abgeschlossene Kaufmännische Lehre in EFZ
• Zertifikat Sachbearbeiter:in Einkauf von Vorteil
• Berufserfahrung im Einkauf von Vorteil

Sprachkenntnisse:
- Deutsch C 1 mündlich und schriftlich gut bis sehr gut
- Französisch von Vorteil
- Italienisch von Vorteil",Kaufmännische Berufe,Bern,3014,40373.19,31.37,15 Nov 2023,143
54,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.","Aufgaben:
Kontrolle der Wareneingängen, Produkten und Daten
Warenbewirtschaftung und –präsentation (inkl. Promotionen)
Einhaltung und Durchsetzung der gesetzlichen und betrieblichen Hygienerichtlinie und Vorschriften (HACCP)

Profil:
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Kunden und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die oben abgebildeten Einsatztage- und zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 10:00-20.30 Uhr inkl. Samstags- und Sonntags statt.",Detailhandel / Logistik,St. Gallen,9000,11012.4,27.6,15 Nov 2023,38
55,Service Gastronomie,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Restaurationsfachmann/frau, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Bedienen der Gäste, abräumen und kleine Putzarbeiten",Gastronomie / Hotel,Zürich,8048,297.0,33.0,15 Nov 2023,3
56,Produktionsmitarbeiter/in,,,"Aufgaben an denen du wächst:
• Etikettieren, assortieren und palettieren von Fertigprodukten
• Abwasch und Reinigung von verwendeten Materialien und des Arbeitsbereiches
• Datenerfassung und Protokollierung

Das bringst du mit:
• Du bist eine flexible und belastbare Persönlichkeit mit speditiver, genauer, zuverlässiger und lösungsorientierter Arbeitsweise
• Dir ist ein hoher Hygiene Standard selbstverständlich, HACCP Kenntnisse sind ein Vorteil 
• Die deutsche Sprache beherrschst du in Wort und Schrift
• Du hast ein technisches Flair und kannst im idealfall auch die Anlagenführer unterstützen / zudienen
• Staplerprüfung von Vorteil

Wir bieten dir:
• Tagesbetrieb (keine Schichtarbeit)
• abwechslungsreiche Tätigkeiten",,Utzenstorf,3427,676.0,26.0,15 Nov 2023,3
59,Personenwagenfahrer/in (bis 3.5T),,,"In diesem Einsatz über Sie folgende Tätigkeiten aus:

- Vorbereitung und Bereitstellung von Warenbestellungen
- Auslieferung der Kundenbestellungen mittels Kleintransporter in einer zugeteilten Region
- Abwicklung von Retouren
- Abwicklung der Zahlung bei Barzahler
- Pflege des anvertrauten Fahrzeuges
- Mithilfe bei allgemeinen Lagerarbeiten

Die Arbeitszeiten und Pausen können abweichen",Promotion / Event,Gossau,9200,1666.0,24.5,15 Nov 2023,8
60,Pflegefachmann/frau HF dipl. (angepasste Ausbildungen),Gelernt,Die Ausbildungsnachweise (Zertifikate / Diplome) müssen auf dem Coople-Account hinterlegt sein. Die NAREG-Nr. ist im Lebenslauf zu erwähnen.,"Die Zeiten sind Fiktiv, diese machst du mit dem Einsatzbetrieb direkt ab.
Als Pflegefachperson Psychiatrie bis du integriert in unser Psychiatrieteam und du übernimmst die Abklärung, Beratung und Betreuung von psychiatrischen Klientinnen und Klienten.

Dein Profil
Abgeschlossene Berufsausbildung als dipl. Pflegefachperson Psychiatrie mit mind. zweijähriger praktischer Erfahrung in der Fachrichtung Psychiatrie
Das Abklärungsinstrument RAI HC und das Arbeiten mit dem Pflegeprozess sind dir vertraut
Befähigung zur Bedarfsabklärung Psychiatrie von Vorteil
Sehr selbstständige Arbeitsweise sowie verantwortungsvolles und engagiertes Handeln
Ressourcen- und lösungsorientiertes Pflegeverständnis
Ausgeprägte Fach- und Sozialkompetenz
Gute Kommunikationsfähigkeiten, Belastbarkeit und Teamfähigkeit
Bereitschaft, Neues zu lernen
Vernetztes, bereichsübergreifendes Denken und Handeln
Verständnis für strategische Fragestellungen auf operativer Ebene
Ergebnisorientiertes, unternehmerisches Handeln
Führerschein und eigenes Auto

Wir bieten
eine vielseitige, verantwortungsvolle Aufgabe in einem spannenden Umfeld
den Rückhalt eines motivierten und engagierten Teams
regelmässige Arbeitszeiten von Montag bis Freitag
regelmässige, berufsspezifische Weiterbildungen und einen Fachaustausch
fortschrittliche Anstellungsbedingungen und moderne Arbeitsmaterialien",Gesundheitswesen,Männedorf,8708,31200.0,50.0,15 Nov 2023,78
61,Logistiker/in,Ungelernt,"Personen mit Bereitschaft zu körperlicher Arbeit (z.B. Be-/Entladen von Lastwagen, Einpacken und Rüsten von Sendungen). Handwerkliches Geschick von Vorteil.","- Ware Verpacken
- An Schrumpfmaschine Duos/Trios erstellen mit Etikettieren

Bei 4 Grad.",Promotion / Event,Kölliken,5742,418.5,27.0,15 Nov 2023,2
63,Schreiner/in (EFZ/EBA),EFZ oder EBA und >3 Jahre Erfahrung,"Du verfügst über eine der folgenden Ausildungen: 1) einem eidgenössischen Berufsabschluss als Schreiner/in EFZ, oder 2) ein eidgenössisches Berufsattest - Schreinerpraktiker/in EBA und mehr als 3 Jahre Berufserfahrung als Schreiner/in, oder 3) eine abgeschlossene 3-jährige anerkannte Berufsausbildung als Schreiner/in in einem beliebigen Land.","Deine Aufgaben:

- Programmierung und Bedienung des Biesse CNC-Bearbeitungscenters
- Aufträge rationell und in bester Qualität hinsichtlich Masshaltigkeit, Vollständigkeit und Qualität der Werkstücke fertigen
- Verantwortlich für die Instandhaltung und periodische Wartung des Bearbeitungscenters und der dazugehörigen Werkzeuge
- Weiterentwicklung von Produktions– und Bearbeitungsmöglichkeiten
- Ansprechpartner für interne Anspruchsgruppen zu technischen Fragen
 - Bei Bedarf auch Mithilfe bei Bankarbeiten

Dein Profil:

- Abgeschlossene Grundausbildung zum Schreiner EFZ
- Mind. 2 Jahre Berufserfahrung in der Bedienung von CNC-Bearbeitungscentren
- Hohe Einsatzbereitschaft, Flexibilität und Kundenorientierung
- Flair und Interesse für Digitalisierung und Prozessoptimierung in der Holzbearbeitung
- Interesse sich weiterzubilden und weiteres Fachwissen anzueignen
- Lösungsorientierter Teamplayer, der Verbesserungspotentiale erkennt und diese selbstständig angeht",Handwerk,Illnau-Effretikon,8307,3876.0,38.0,15 Nov 2023,12
