Rank,Job role,Experience Level,Experience detail,Job description,Industry,City,Post Code,Pay total,Pay per hour,Start date,Shift
32,Pflegefachmann/frau HF dipl. (angepasste Ausbildungen),Gelernt,Die Ausbildungsnachweise (Zertifikate / Diplome) müssen auf dem Coople-Account hinterlegt sein. Die NAREG-Nr. ist im Lebenslauf zu erwähnen.,"Bist du bereit für eine neue berufliche Herausforderung im Gesundheitswesen? , ein führender Anbieter von Pflegedienstleistungen in der Region Worb, sucht motivierte Fachkräfte, um unser Pflegeteam zu unterstützen. 

In der Rolle als Poolaufbau Pflege wirst du Teil unseres flexiblen und engagierten Teams sein. Deine Einsätze werden hauptsächlich am Morgen stattfinden, von 06:45 Uhr bis ca. 12:00 Uhr. Als idealer Kandidat besitzt du bereits Erfahrung im Bereich und bist teamfähig, flexibel und zuverlässig. Ein hohes Maß an Einsatzbereitschaft und die Fähigkeit, in stressigen Situationen einen klaren Kopf zu bewahren, sind von großem Vorteil für diese Position.

Bei erwartet dich eine freundliche und vertrauensvolle Arbeitsumgebung, in der du dich weiterentwickeln und wertvolle Erfahrungen sammeln kannst. Wenn du bereit bist, einen Beitrag zur Gesundheitsversorgung unserer Gemeinschaft zu leisten und Interesse an einer vielseitigen und erfüllenden Tätigkeit hast, dann freuen wir uns darauf, dich kennenzulernen.

Wir bitten dich, deine Bewerbungsunterlagen auf Deutsch einzureichen, da die Position eine kompetente Kommunikation in deutscher Sprache erfordert.",Gesundheitswesen,Worb,3076,1250.0,50.0,8 Nov 2023,5
33,Fachmann/frau Gesundheit EFZ (angepasste Ausbildungen),Gelernt,Die Ausbildungsnachweise (Zertifikate / Diplome) müssen auf dem Coople-Account hinterlegt sein. Die NAREG-Nr. ist im Lebenslauf zu erwähnen.,"Früh- und oder Spätdienst auf einer offenen Pflegeabteilung.
Grundpflege, Medikamentenmanagement und Verantwortung für einen Teilbereich der Abteilung

Es wird wen möglich gewünscht, dass mehrere Schichten übernommen werden.",Gesundheitswesen,Aarwangen,4912,1859.25,37.0,8 Nov 2023,6
34,Pflegefachmann/frau HF dipl. (angepasste Ausbildungen),Gelernt,Die Ausbildungsnachweise (Zertifikate / Diplome) müssen auf dem Coople-Account hinterlegt sein. Die NAREG-Nr. ist im Lebenslauf zu erwähnen.,"Bist du bereit für eine neue berufliche Herausforderung im Gesundheitswesen? , ein führender Anbieter von Pflegedienstleistungen in der Region Worb, sucht motivierte Fachkräfte, um unser Pflegeteam zu unterstützen. 

In der Rolle als Poolaufbau Pflege wirst du Teil unseres flexiblen und engagierten Teams sein. Deine Einsätze werden hauptsächlich am Morgen stattfinden, von 06:45 Uhr bis ca. 12:00 Uhr. Als idealer Kandidat besitzt du bereits Erfahrung im Bereich und bist teamfähig, flexibel und zuverlässig. Ein hohes Maß an Einsatzbereitschaft und die Fähigkeit, in stressigen Situationen einen klaren Kopf zu bewahren, sind von großem Vorteil für diese Position.

Bei erwartet dich eine freundliche und vertrauensvolle Arbeitsumgebung, in der du dich weiterentwickeln und wertvolle Erfahrungen sammeln kannst. Wenn du bereit bist, einen Beitrag zur Gesundheitsversorgung unserer Gemeinschaft zu leisten und Interesse an einer vielseitigen und erfüllenden Tätigkeit hast, dann freuen wir uns darauf, dich kennenzulernen.

Wir bitten dich, deine Bewerbungsunterlagen auf Deutsch einzureichen, da die Position eine kompetente Kommunikation in deutscher Sprache erfordert.",Gesundheitswesen,Worb,3076,1000.0,50.0,8 Nov 2023,4
37,Assistent/in Gesundheit und Soziales EBA,Gelernt,"Die EBA-Ausbildung ist eine berufliche Grundbildung, welche 2 Jahre dauert und sowohl theoretische, als auch praktische Elemente beinhaltet. Das Berufsattest EBA muss auf dem Coople-Account hinterlegt sein.","• Unterstützen der Pflegefachperson bei der Pflege Betreuung der Bewohnerinnen
• Unterstützen der Bewohnerinnen bei Aktivitäten des täglichen Lebens wie: Waschen Ankleiden, Bewegen, Essen Trinken, Kommunizieren, 
• Auf Delegation, Verrichtungen der anfallenden Pflege- Hausarbeiten wie: Essen servieren, Küche in Ordnung halten, Tee Kaffee zubereiten, Räumlichkeiten in Ordnung halten, Reinigen von Zimmern Mobiliar Arbeiten gemäss Ämtliplan.
• Delegierte Massnahmen in den Bereichen Pflege, Therapie Rehabilitation durchführen",Gesundheitswesen,Biberist,4562,402.5,35.0,8 Nov 2023,2
38,Logistiker/in,Ungelernt,"Personen mit Bereitschaft zu körperlicher Arbeit (z.B. Be-/Entladen von Lastwagen, Einpacken und Rüsten von Sendungen). Handwerkliches Geschick von Vorteil.","Suchen Sie eine spannende Herausforderung im Bereich Logistik und Lagerhaltung? Dann bewerben Sie sich jetzt als engagierter Logistikmitarbeiter/Lagerist/Allrounder beim in !

Als Mitglied unseres dynamischen Teams übernehmen Sie eine wichtige Rolle in der Annahme und Verteilung von Waren, kontrollieren den Bestand und führen verschiedene Lagerarbeiten durch. Erfahrungen im Umgang mit Deichselgeräten sind von Vorteil, aber nicht zwingend erforderlich. Sie sollten eine gute körperliche Verfassung, Ordnungssinn, Sauberkeit und Teamfähigkeit mitbringen. Auch Erfahrung im Lagerbereich und ein freundliches Auftreten gegenüber Kunden sind von Vorteil.

Die Arbeitszeit kann in Absprache mit einem flexiblen Startpunkt von 6 Uhr bis 8 Uhr vereinbart werden. Es ist wichtig, dass Sie keine Scheu vor der Arbeit in der Höhe haben.

Als Logistikmitarbeiter/Lagerist/Allrounder haben Sie die Chance, in einem anspruchsvollen und dynamischen Arbeitsumfeld zu arbeiten, das auf die Bedürfnisse unserer Kunden ausgerichtet ist. Wir bieten Ihnen eine wettbewerbsfähige Entlohnung sowie ein umfassendes Schulungs- und Weiterbildungsprogramm, um sicherzustellen, dass Sie in Ihrer Rolle erfolgreich sind. Bitte beachten Sie, dass das Verwenden von Handys während der Arbeitszeit untersagt ist.

Wenn Sie an einer teamorientierten Position interessiert sind, die Herausforderungen bietet und bei der Sie Ihre Fähigkeiten verbessern und erweitern können, dann bewerben Sie sich noch heute! Wir freuen uns darauf, von Ihnen zu hören.",Promotion / Event,Moosseedorf,3302,763.8,25.46,8 Nov 2023,10
39,Logistiker/in,Ungelernt,"Personen mit Bereitschaft zu körperlicher Arbeit (z.B. Be-/Entladen von Lastwagen, Einpacken und Rüsten von Sendungen). Handwerkliches Geschick von Vorteil.",Sendungen mit Lieferschein und Versandetiketten fachgerecht Verpacken.,Promotion / Event,Winterthur,8404,483.74,25.46,8 Nov 2023,2
40,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Die Einsatzzeiten können noch angepasst werden.
Auf Anfrage hätten wir eventuell ein Zimmer für CHF 20 pro Nacht verfügbar

Das machst du 
 Produktion von warmen und kalten Speisen
 Front Cooking
 Mise-en-place-Arbeiten
 Produktion und Betreuung der Speisen bei Veranstaltungen
 Einhaltung und Umsetzung der ISO- und HACCP-Richtlinien

Das bringst du mit

 Abgeschlossene Ausbildung als Koch oder mindestens 2 Jahre Berufserfahrung
 Mindestens drei Jahre Erfahrung als Koch
 Erfahrung in der Gemeinschaftsgastronomie von Vorteil
 Deutschniveau C1-C2: kompetente Sprachverwendung, Englischkenntnisse von Vorteil
 Leidenschaft für den Kochberuf und Freude am Gästekontakt",Gastronomie / Hotel,Luzern,6005,4896.0,36.0,8 Nov 2023,17
41,Reinigungsmitarbeiter/in,Ungelernt,"Arbeitskraft für Reinigungsarbeiten (z.B. Office, Raumpflege etc.).","***POOLAUFBAU***

!ACHTUNG - SCHICHTZEITEN SIND FIKTIV!

Wir suchen dich als Mitarbeiter bei der . 
arbeiten im 4 Schichtmodel - Früh, Tages, Nacht und Wochenenddienst.
Montag bis Sonntag
Pensum 80-100%
Du musst an allen Wochentagen und zu jeder Zeit arbeiten können
Mobilität muss vorhanden sein oder bis zu 30min Fuss / Veloweg vom Einsatzort

Beschreibung:
1.) Funktionsumschreibung
Trägt durch selbstständiges Arbeiten in der und der Abfallentsorgung in Bahnhöfen und anderen zugewiesenen Objekten (ausserhalb der Sicherheitsbereiche) zur Zufriedenheit unserer Kunden:innen bei.
Verantwortet die Sauberkeit, die Ordnung sowie die Beseitigung von Schäden durch Vandalismus, damit sich unsere Kunden:innen in unseren Bahnhöfen und anderen Objekten sicher fühlen.
Hält Verfahren, Arbeitsmethoden und Reinigungsprotokolle bei der Ausführung der Aufgaben ein.
Assistiert und unterstützt seine/ihre Kollegen:innen bei Aufgaben, die keine andere Sicherheitsschulung als die Erstinstruktion erfordern.
2.) Aufgabenschwerpunkte
-Führt die zugewiesenen Aufgaben ausserhalb der Sicherheitszonen allein oder im Team mit Sorgfalt und mit hoher Qualität aus.
-Erkennt Defekte/Mängel, behebt diese mit seinen/ihren Mitteln oder meldet diese gemäss Vorschriften.
-Trägt die Verantwortung für den rechtmässigen Gebrauch von Reinigungsmaschinen und Arbeitsgeräten benutzt sie mit der gebotenen Sorgfalt und setzt diese gemäss Vorschriften ein.
-Handelt professionell und berät Kunden:innen der bei Fragen im und um den Bahnhof angemessen.

Anforderungen:
- gute Deutschkenntnisse (zwingend)
- Kat. B und F Führerausweis (zwingend)",Gastronomie / Hotel,Zürich,8001,74012.22,25.46,8 Nov 2023,323
43,Pflegefachmann/frau HF dipl. (angepasste Ausbildungen),Gelernt,Die Ausbildungsnachweise (Zertifikate / Diplome) müssen auf dem Coople-Account hinterlegt sein. Die NAREG-Nr. ist im Lebenslauf zu erwähnen.,"Abgeschlossene und in der Schweiz anerkannte 
 Diplomausbildung auf Tertiär-Niveau (HF, AKP, DN ll, DN l) 
- Professionelles Auftreten und zugleich eine gewinnende Art 
- Überdurchschnittliche Bewohner- und Dienstleistungsorientierung 
- Anwenderkenntnisse RAI-System (RAI-NH oder RAI-HC) von Vorteil 
 
Ihre Aufgaben sind:
 - Sicherstellung des qualitativ hohen Pflege- und Betreuungsstandard 
 für unsere Bewohner und Bewohnerinnen 
- Aktives Mitgestalten des Pflegeprozesses 
- Mithilfe bei der Weiterentwicklung von Studierenden HF/FH 
Wir bieten Ihnen - Abwechslungsreiches und verantwortungsvolles Aufgabengebiet 
- Motiviertes und kollegiales Team 
- Zeitgemässe Anstellungsbedingungen mit zusätzlichen Benefits 
- Moderne Infrastruktur",Gesundheitswesen,Niederuzwil,9244,8620.4,46.85,8 Nov 2023,23
45,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.","Aufgaben:
Aktive Beratung und Bedienung der anspruchsvollen Kundschaft
Gastgeber:in für einzigartiges Einkaufserlebnis
Bearbeiten von Kundenbestellungen und –reklamationen
Durführung von Degustationen
Kontrolle der Wareneingänge, Produkte und Daten
Warenbewirtschaftung und –präsentation (inkl. Promotionen)
Einhaltung und Durchsetzung der gesetzlichen und betrieblichen Hygienerichtlinie und Vorschriften (HACCP)

Profil:
Verkaufserfahrung im genannten Bereich von Vorteil
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Lebensmittel
Kunden- und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die oben abgebildeten Einsatztage- und zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 10:00-20.30 Uhr inkl. Samstags- und Sonntags statt.

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,Wallisellen,8304,9853.2,27.6,8 Nov 2023,51
46,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.","Aufgaben:
Kontrolle der Wareneingängen, Produkten und Daten
Warenbewirtschaftung und –präsentation (inkl. Promotionen)
Einhaltung und Durchsetzung der gesetzlichen und betrieblichen Hygienerichtlinie und Vorschriften (HACCP)

Profil:
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Kunden und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die Einsatztage- und Zeiten sind noch nicht definiert und werden werden vom Auftraggeber laufend ca. 1-3 Wochen im Voraus kommuniziert.
Die Einsatztage- und Zeiten in diesem Einsatz sind fiktiv.
Sie müssen während der ganzen Zeit flexibel verfügbar sein (jeweils zwischen 09:00-20:00 Uhr inkl. Samstag- und Sonntagseinsätze).",Detailhandel / Logistik,St. Gallen,9000,13330.8,27.6,8 Nov 2023,46
47,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Aufgaben:

Aushilfsarbeiten in der Filiale wie Regale auffüllen und Reinigungsarbeiten, usw. 
Bei Bedarf ganztags oder punktuell:
- Zählung der Kunden

*Wir bitten um Flexiblität bei eventuellen Änderungen der Aufgabenverteilung""

Anforderungen:
* Landessprache des Arbeitsortes (Level B1)
* Freundlicher, respektvoller Umgang mit Kunden und Mitarbeiter
* Pünktlich und zuverlässig
* Körperlich fit
* Gute Gesundheit
*Gepflegtes Erscheinungsbild
* Mitdenkend",Detailhandel / Logistik,Basel,4058,146.4,25.46,8 Nov 2023,1
48,Service Gastronomie,Ungelernt mit >20 Monaten Erfahrung,Personen ohne eidgenössisches Fähigkeitszeugnis (EFZ) als Spezialist für Gastronomie mit mehr als 20 Monaten Erfahrung oder Personen mit eidgenössischem Berufsattest (EBA) und weniger als drei Jahren Berufserfahrung im Referenzsektor.,"Servicepersonal für einen Anlass in HALL

Aufgaben: 
- Getränke- und Food- im Flying 
- Getränkebar betreuen
- Abräumen

Profil: 
- Erfahrung in der Gastronomie
- Verantwortungsbewusst und selbstständig 
- Freundlich und fleissig
- Deutsch sprechen und schweizerdeutsch verstehen

Informationen: 
- perfekte ÖV-Anbindungen bis Bahnhof Stettbach von Zürich Hauptbahnhof in 7min (S3, S9, S12)
- keine Parkmöglichkeiten
- die Verpflegung ist für alle Mitarbeiter kostenlos
- Handys sind nicht erlaubt

Einsatz- und Pausenzeiten können je nach Gästeaufkommen und Arbeit variieren.
Es muss immer mit Verlängerung gerechnet werden.",Gastronomie / Hotel,Dübendorf,8600,851.5,26.0,8 Nov 2023,4
49,Service Gastronomie,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Restaurationsfachmann/frau, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Ihre Aufgaben:

Gepflegter und zuvorkommender Getränke- und Speiseservice im öffentlichen Restaurant ""rondo"" mit Sonnenterrasse, Fondue-Stübli, im Room Service, im Pflege-Stübli oder bei Bankettveranstaltungen.


Ihr Profil:
Abgeschlossene Ausbildung zur/zum Restaurantfachfrau/-mann EFZ oder zur/zum Hotelfachfrau/-mann EFZ
Sichere Kommunikation in deutscher und englischer Sprache in Wort und Schrift (zwingend)
Belastbar, verantwortungsbewusst, verlässlich, gute Umgangsformen, Flexibilität

Wir bieten:
Verantwortungsvolle und sinnstiftende Aufgabe in einem herausfordernden und lohnenden Umfeld
Karrieremöglichkeiten innerhalb der AG
Vergünstigte Verpflegung (CHF10 für 3-Gang-Menü), kostenfreie Getränke

Einhaltung der HACCP Richtlinien",Gastronomie / Hotel,Zollikon,8125,2601.0,34.0,8 Nov 2023,9
50,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Gesucht wird eine Person, die in einem Pensum zwischen 80%-100% arbeiten möchte und bereit ist, in der Position als Schichtleiter:in Verantwortung zu übernehmen. Angestrebt wird eine Anstellung über einen längeren Zeitraum bis hin zur unbefristeten Anstellung.

Die ausgeschriebenen Schichten sind als Richt-Wert zu verstehen. Nach Erhalt deiner Bewerbungen werden die Schichten nach Absprache geplant und in den Arbeitsplan des Teams integriert.

Voraussetzungen:
-Frühdienst ab 07:00 Uhr möglich
-Spätschicht bis 21:30 Uhr möglich
-Einsätze an Samstagen
-Sonntag geschlossen
-Erfahrung in der Gastronomie von Vorteil
-Erste Führungserfahrung von Vorteil
-gute Deutschkenntnisse
-Teamarbeit

Tätigkeit:
-Produktion der Speisen und Getränke
-Arbeiten an der Kasse und beraten der Gäste
-Schichtleitung und Tagesverantwortung
-allgemeine Tätigkeiten, Bestellungen und Tresorabrechnungen

Flexibilität wird vorausgesetzt, Arbeitszeiten können nach Kundenstrom variieren.

Wir freuen uns auf dich und danken dir für deine Bewerbung.
Dein -Team",Detailhandel / Logistik,Zürich,8045,310.5,27.0,8 Nov 2023,2
51,Service Gastronomie,Ungelernt mit >20 Monaten Erfahrung,Personen ohne eidgenössisches Fähigkeitszeugnis (EFZ) als Spezialist für Gastronomie mit mehr als 20 Monaten Erfahrung oder Personen mit eidgenössischem Berufsattest (EBA) und weniger als drei Jahren Berufserfahrung im Referenzsektor.,"Möchten Sie Teil eines dynamischen Teams in einem renommierten Unternehmen werden? Dann suchen wir Sie als Servicekraft in unserem Unternehmen Café - Bäckerei in Gretzenbach.

Als Servicekraft sind Sie verantwortlich für die Betreuung und Bedienung unserer Gäste. Zu Ihren Aufgaben gehören unter anderem:

- Aufnahme von Bestellungen (Orderman)
- Servieren von Speisen und Getränken
- Eindecken und Abräumen der Tische
- Zubereitung der Getränke am Buffet und mit der Siebträgerkaffeemaschine
- Sicherstellen eines reibungslosen Ablaufs im Restaurant
- Gewährleisten eines hohen Maßes an Kundenzufriedenheit

Um diese Position erfolgreich auszufüllen, sollten Sie über Fachkenntnisse im Bereich Service verfügen. Teamfähigkeit, Belastbarkeit und ein freundliches Auftreten sind ebenfalls von Vorteil.
Ihr Vorteil, wir haben keinen Abendservice und unsere Dienste sind ohne Zimmerstunde. 
Wenn Sie gerne in einem dynamischen Umfeld arbeiten und Spaß an der Arbeit im Gastgewerbe haben, dann freuen wir uns auf Sie.",Gastronomie / Hotel,Gretzenbach,5014,214.38,24.5,8 Nov 2023,1
